Id,modularity class
1865822,370
1859715,12
1859716,1015
1859720,15
975021,15
1859721,35
948349,35
958411,35
1859743,4
1859747,1384
1526402,1384
1859748,113
1859750,113
1859752,113
1863865,3
1863866,3
918178,85
1425044,70
1425047,3
1863867,43
1863868,4
1863869,3
1190471,3
1588515,3
1863870,43
1864120,12
1864121,12
1864123,12
1864124,12
1226429,12
1864125,8
1864126,8
1553067,8
1864127,3
1864128,8
1864129,131
1265301,131
1269060,131
1716666,131
1864130,131
1864222,980
1864223,158
1864225,1385
1309588,1385
1864226,171
1864227,93
1864228,1386
70032,1386
235419,1386
1864229,158
1933181,158
1869325,243
986418,243
1869334,1387
867490,1387
1869628,1388
1605092,1388
1869629,15
1605087,15
1869630,15
1869633,15
1869632,15
1425135,15
1605077,15
1605084,15
1869636,1389
1048242,1389
1869637,43
1870095,43
1870096,43
1870098,13
1870099,43
1870102,43
1870106,43
1870107,43
1870108,43
1870640,78
1870641,243
1870642,35
1870646,133
1870648,35
1871459,0
1609946,0
1871460,99
1871462,99
1871461,5
1871463,3
738961,3
1871464,0
853283,0
1871465,13
1871466,361
1871467,1390
1165139,1390
1871468,279
1871469,3
1871470,8
1871471,13
945988,13
1871472,13
1871473,13
1871476,13
1871479,13
1871474,1391
195456,1391
1871475,8
1871478,136
1871662,1392
1090727,1392
1871663,7
1871664,1393
1633088,1393
1871665,35
1573141,35
1595894,35
1871701,7
739636,7
1871704,320
1871706,4
1871709,14
1131312,14
1576740,14
1871712,7
1871714,8
1424031,8
1512788,8
1512791,8
1573156,8
1871716,70
1247203,70
1609242,70
1871741,690
1477632,690
1871744,8
1871746,15
1871751,0
1871752,7
1871834,115
1565334,115
1588058,115
1871991,1394
1558355,1394
1871992,1215
1872176,22
1813450,22
1872177,35
1816137,35
1872179,22
1817526,22
1872180,13
879114,13
1565391,13
1872181,22
1081660,22
1865787,22
1872182,16
1872483,16
1872484,16
1872485,1208
1872486,1395
946089,1395
1872558,5
1872559,1
1872560,1
1872563,1116
1526439,1116
1565580,1116
1872564,1
1618920,1
1872565,70
1872566,15
1872567,1
1872689,22
1872690,22
1872692,131
1813857,131
1872693,35
1872694,16
1872695,1396
1374498,1396
1872696,1397
1694004,1397
1872697,16
1815214,16
1817035,16
1872943,1398
1201852,1398
1873098,3
1603471,3
1873099,15
1873100,3
1873101,3
1873102,13
958654,8
1873103,3
1873104,3
1873105,4
1873106,4
1873107,70
1873108,4
1873109,5
1873110,8
1873111,3
1873112,0
1603031,0
1873113,23
1873114,4
1873419,15
1209747,15
1209757,15
1873420,8
1513036,8
1873422,1399
1178019,1399
1875311,3
1875312,4
1875313,3
1875314,4
1875315,4
1875316,0
1875317,3
1875489,12
1875490,12
1137352,12
1875491,3
1875492,12
1246169,12
1326601,12
1427819,12
1875493,12
72119,12
1875495,12
1875496,8
1875497,2
1466400,2
1875616,85
1875617,85
1347453,85
1875619,1256
1191837,1256
1191838,1256
1875620,85
1260868,85
1875621,85
1047604,85
1875637,15
1875639,379
1451926,379
1875641,23
1876070,243
1040997,243
1191487,243
1876071,1400
814739,1400
1876073,158
297666,158
1590459,158
1876102,23
1301156,23
1456838,23
1876103,1
1034723,1
1876104,404
1876105,1401
1563517,1401
1563519,1401
1876106,23
1479992,23
1876160,15
420496,15
1876161,15
1498354,15
1984409,15
1876162,15
1876200,243
986416,243
1876201,243
1876202,23
1876203,243
803114,243
1876204,85
1876205,8
1876207,16
1086498,16
1876208,243
1191549,243
1876209,85
1876211,1402
873470,1402
1876281,1403
1166725,1403
1876423,1404
121421,1404
1876425,16
1876427,35
1816864,35
1876575,158
1876576,243
814738,243
1879580,7
1879581,15
1879583,15
1879808,4
1956931,4
1879809,2
871086,2
1879810,4
1879811,2
238048,2
1880861,7
1880862,131
1880867,16
1131734,16
1814003,16
1880869,12
1880870,12
1880872,78
1880874,12
1880875,7
641959,7
1880877,12
1880879,8
1880880,13
1881549,357
1811164,357
1881550,78
1881551,1405
337761,1405
1881552,7
1881553,1267
1881554,1357
1882480,85
1882482,85
1882483,7
1882484,85
1882487,85
1813293,85
1882499,23
1177868,23
1882500,15
1890065,1406
1890064,1406
1890067,78
1890068,154
1090745,154
1890069,1407
755946,1407
1890071,78
1890083,154
1890086,78
1890087,7
1890162,59
1310318,59
1890164,7
1890167,78
81175,78
1890169,115
1890170,404
1890171,404
332344,404
1890173,23
1890175,52
1890176,720
1890178,720
1890698,1408
1161582,1408
1890709,154
1890710,852
1890711,853
1890715,154
1890716,7
1890717,131
1890718,7
1890719,7
1890721,568
1891010,23
1202307,23
1891011,15
1891012,7
1047680,7
1891013,361
1429034,361
1537449,361
1891014,7
1891015,7
1891016,3
1046841,8
1891017,3
1314067,3
1891018,4
1891019,0
1891020,3
1891021,3
1477615,3
1891030,1409
1465116,1409
1891033,85
1894128,85
1891035,114
1891038,8
1903428,8
1891052,0
1891053,3
1891054,3
1891055,4
1891056,4
1015411,4
1891057,3
1891058,4
1891060,361
996819,361
1891061,3
1891062,8
735442,8
1891063,4
1891075,78
1891080,23
1894974,23
1896551,23
1897570,23
1891083,131
1891084,131
1891085,154
1891086,70
1891087,78
1891088,131
1891089,7
1891090,87
1812718,87
1891091,361
1891092,59
1891094,154
1891098,7
1891102,145
1891104,904
1891105,1410
1896565,1410
1892726,918
1892727,78
1892728,7
1894975,7
1892729,919
1892730,919
1892963,52
415135,52
1892964,274
1892965,183
1815914,183
1892966,324
1892967,1411
219802,1411
1892969,483
1442118,483
1892970,1412
1381615,1412
1892971,0
1892973,70
1892974,0
1892975,4
1892976,4
1892977,4
1892978,4
1892979,4
1892980,4
1892981,3
1892982,3
1892983,0
1892984,15
1892985,15
1892986,15
1892987,15
1892988,15
1892989,15
1892990,15
1892991,15
1842560,15
1892992,0
1892993,4
1893106,78
1893107,292
1894210,292
1893108,7
1894132,7
1898053,7
1893109,1413
1898944,1413
1893110,1414
1259487,1414
1893111,7
1893155,934
1893158,934
1893160,154
1893187,995
1893188,78
1893189,131
1893191,1415
1893190,1415
1893192,7
1893193,15
1893194,78
1897500,78
1893195,720
1896581,720
1893204,23
1893205,7
1893206,78
1893207,7
1893213,78
1893214,1416
1897578,1416
1893216,78
1893217,78
1893218,131
1893219,78
1893220,263
1897515,263
1897658,263
1897846,263
1897962,263
1898049,263
1893223,78
1893224,70
1893234,58
1893238,58
1893239,720
1893241,357
1811689,357
1893242,721
1893245,59
1893246,115
1814247,115
1893250,722
1898952,722
1893252,1417
1896584,1417
1893255,15
1893258,78
1893312,12
1893313,3
1893314,12
107976,12
1893318,8
1046218,8
1893319,1248
1893321,7
1893322,7
1425205,8
1893323,7
1893324,7
1893326,7
1893328,7
1893329,7
1893330,7
1280363,7
1893332,7
1893603,667
1893604,279
1893606,4
1893607,3
1893608,279
1893714,1418
1210025,1418
1893715,1054
1814738,1054
1816046,1054
1893716,15
942897,15
1893717,52
1893718,35
1893720,35
1893721,87
1893743,1419
1897885,1419
1893744,59
1893746,35
1893747,1161
1893748,1420
1162993,1420
1893749,576
1896547,576
1893750,7
1893884,22
1893885,818
1893886,1421
1897939,1421
1893887,115
1895025,115
1896641,115
1897662,115
1893889,576
1896642,576
1893894,263
1893895,23
1893905,1422
1894207,1422
1897814,1422
1893907,131
1893908,832
1893912,720
1893914,720
1893917,720
1894006,78
1897918,78
1894007,144
1896577,144
1897224,144
1894008,78
1902500,78
1894009,78
1894135,78
1894010,541
1894013,1423
1814345,1423
1894015,834
1894016,78
1894018,131
1894019,78
1894020,833
1894021,7
1894022,7
1894978,7
1894075,230
1897823,230
1894077,59
1894078,59
1894079,59
1894081,835
1898933,835
1894082,398
1894083,1424
1895044,1424
1894124,52
1894125,35
1894127,19
1894131,357
1894148,131
1894160,78
1894161,370
1894162,67
1894163,23
1894164,183
1894182,23
1894187,1425
1897502,1425
1894208,703
1894209,704
1897664,292
1898915,292
1894212,154
1894213,70
1894214,70
1894972,78
1894976,35
1895046,35
1897812,35
1894977,35
1895021,707
1895023,708
1895024,357
1895026,709
1895039,1426
1897964,1426
1898902,1426
1895040,572
1895043,7
1897611,1424
1897612,1424
1897791,1424
1895047,319
1897223,319
1896548,23
1896549,78
1897656,78
1896550,479
1813823,23
1896553,383
1896558,520
1897218,520
1896560,7
1896561,78
1896566,154
1896568,35
1896570,87
1896572,575
1896574,7
1896576,70
1896580,87
1896643,70
1896644,78
1896646,577
1896647,35
1896648,78
1896659,78
1898923,78
1896662,1427
1896661,1427
1896664,579
1896665,59
1896667,0
1897216,569
1897217,78
1897796,319
1897235,91
1897236,1428
1897893,1428
1897237,569
1897238,78
1897491,70
1897493,115
1897498,78
1897499,571
1897504,571
1897507,7
1897512,78
1897514,365
1897559,1429
1897813,1429
1897572,243
1897573,392
1897574,392
1897579,7
1897580,35
1897581,78
1897594,78
1897596,70
1897597,565
1897598,35
1897600,7
1897610,78
1897614,78
1897657,281
1898898,281
1897659,7
1897663,281
1897792,318
1809713,318
1897793,35
1897797,320
1897811,330
1810083,35
1897815,7
1897819,544
1897821,59
1897822,154
1897844,7
1897845,183
1897847,379
1897888,70
1897889,7
1812409,7
1897890,95
1897892,98
1897903,366
1897904,367
1897907,115
1897908,566
1897909,566
1897910,78
1898934,78
1897912,78
1898948,78
1897913,217
1897916,78
1897917,78
1897935,221
1897936,7
1897942,542
1897958,78
1897959,23
1897961,238
1897963,78
1898698,1426
1897965,70
1898145,70
1898041,85
1898940,85
1898044,78
1898927,78
1898048,262
1898142,536
1898144,537
1898146,154
1898153,93
1898359,3
1898360,3
1898361,4
1898362,3
1898363,4
1898364,4
1898365,15
1898366,0
1898367,3
1898368,5
1898369,3
1898371,3
1898477,279
1531801,279
1898478,279
1898479,279
1614653,279
1898481,279
1898482,279
1898496,1430
1811583,1430
1815140,1430
1815503,1430
1898497,1431
93118,1431
1898629,604
1898630,59
1898631,154
1898632,78
1898633,1432
103833,1432
1898693,538
1898696,1433
338596,1433
1898699,13
1898701,539
1898702,7
1898911,7
1898729,540
1898731,541
1898732,7
1898734,70
1898813,7
1898815,506
1898888,85
1047565,85
1357940,85
1373728,85
1451917,85
1898889,87
1357941,87
1898890,85
1048229,85
1048233,85
1898891,85
1047646,85
1464247,85
1898892,85
1047772,85
1898893,85
1147938,85
1898895,85
1451899,85
1451905,85
1898896,78
216908,78
214720,281
1898899,536
1903871,536
1898905,281
1898906,7
1898913,7
1898920,1434
264907,1434
1898922,78
165201,78
1898924,1435
1903324,1435
1903333,1435
1898925,1436
1903325,1436
1898928,404
1898930,78
1898931,78
1898935,1437
211985,1437
1898936,78
1898938,78
1898939,7
1898941,78
1898943,533
1898947,1438
1898946,1438
95250,722
1902501,59
1902502,535
1902504,361
1902506,78
1903314,70
1903326,78
1903327,1439
306717,1439
1903330,78
1903331,78
142332,78
245356,78
256803,78
1903751,278
1903753,351
1903755,1440
14798,1440
1903756,1441
137961,1441
1903762,1442
1809617,1442
1814255,1442
1903763,85
1903766,328
1903865,78
18915,78
1903870,78
1903872,7
1903875,154
196293,154
1903876,1443
204291,1443
1903883,1444
1943975,1444
1903884,154
1903888,1445
1905121,1445
1904023,7
1904024,7
1395507,7
1904031,7
1904025,7
1904026,7
1525750,7
1553071,7
1714146,7
1903427,7
1904027,7
1327642,7
1583280,7
1904028,7
1904029,7
1904030,7
1904047,7
1904032,7
1482127,7
1772030,7
1904033,7
1055381,7
1904034,7
1904035,7
1904036,361
1904037,7
1904038,23
1904039,7
1904040,7
1904041,7
1038776,7
1716035,7
1904042,7
1904043,1446
1479428,1446
1904044,7
1904045,7
1904046,7
1904048,7
1904049,7
1904050,15
1264118,15
1537101,15
1904051,7
1817542,7
1904052,23
945642,23
1904053,7
1904054,35
1264416,35
1904055,7
1904056,70
1904057,7
1904058,4
1904687,1447
1904990,1447
1904688,7
1904969,7
1904982,7
1904691,361
1904701,59
1904702,61
1904872,61
1905132,61
1904703,70
1904705,70
1905016,70
1904706,1448
15004,1448
1904709,78
1904874,78
1904712,78
1904714,1448
1904715,1449
1905039,1449
1904716,78
1904717,7
1904742,7
1904718,1450
6021,1450
9372,1450
1904719,78
39701,78
1904720,78
39678,78
60841,78
217635,78
1905020,78
1904723,154
1904725,361
1904728,1451
1904963,1451
1904734,78
93802,78
1904736,78
185445,78
1904738,78
1904741,59
55672,59
1904744,154
1904746,1452
206676,1452
1904747,1453
1904750,1453
1904745,1453
1904812,1454
10214,1454
1813836,1454
1816430,1454
1904861,1455
142552,1455
1904871,78
1904873,1456
162937,1456
1904959,78
1905141,78
1904875,536
1907801,536
1904876,78
1904879,7
1904881,361
1904882,78
195414,78
1904942,78
1904933,1457
811,1457
1904934,1458
1904732,1458
1904935,1459
1904815,1459
1904936,154
1904938,78
279,78
1347226,78
1904940,1460
193926,1460
1904944,579
158399,579
1904945,183
150887,183
1904946,78
145889,78
1904947,1461
1907902,1461
1904948,1462
1907871,1462
1904949,1463
125117,1463
137992,1463
1904950,78
1904951,183
1904954,78
1904956,1464
216906,1464
1904957,1465
166157,1465
1904958,1466
165214,1466
1905068,1451
1904965,1467
1905100,1467
1904966,78
1905084,78
1905091,78
1904975,1468
1905112,1468
105,59
1904987,70
1904991,1469
1907925,1469
1904992,1464
1904993,1470
183677,1470
1904994,23
1117735,23
1904995,1471
25209,1471
1904997,7
1905015,1472
85799,1472
1905129,1472
1907907,70
1905021,78
1905023,1473
1905024,1473
1905030,361
1905032,7
1905136,7
1905033,70
95264,70
165212,70
1905036,154
163254,154
195401,154
1905037,78
1905038,1474
1905050,1474
1905041,1475
100792,1475
1905042,78
138246,78
1905043,579
1905046,1476
1905062,1476
1905048,154
1905052,77
1905053,78
125110,78
1905055,1477
26146,1477
1905056,1478
42317,1478
84353,1478
1905057,78
183655,78
1905058,1469
1905059,860
1905065,1479
64739,1479
1905066,59
48749,59
1905067,1480
162171,1480
1905072,78
1905073,536
154637,536
1905076,61
121412,61
1905078,78
1905079,571
144829,571
1905081,78
1905085,243
1905092,1481
7397,1481
1905093,1482
165198,1482
1905094,1483
85794,1483
149882,1483
158424,1483
177874,1483
1905096,1484
5282,1484
1905098,78
1905099,1485
183621,1485
1905113,115
1905116,70
1905118,59
1905119,1486
49328,1486
1905120,70
1907802,70
1905127,1466
1905128,78
1905130,70
1905139,1437
1905337,8
1905340,15
1905341,70
1905342,16
1177872,16
1905343,23
1905344,8
1905346,13
1327640,13
1905613,379
1047865,379
1905617,379
1905618,379
1047861,379
1905620,1487
1198328,1487
1905622,23
1905623,23
1905625,379
1372825,379
1905631,7
1560444,7
1905632,379
1905634,23
1905636,361
1905638,1488
1114498,1488
1905901,4
1905902,4
1905904,1489
1764414,1489
1905905,113
1905907,1490
1526401,1490
1526410,1490
1906484,3
1906485,0
1906486,0
1906487,3
1906488,3
1906540,1491
940081,1491
1906542,7
1042049,7
1042050,7
1347886,7
1814870,7
1906543,85
1898918,85
1906548,379
1906550,7
940298,7
940549,7
1042047,7
1906583,809
1906584,1353
1906585,8
1906586,8
942254,8
1425295,8
1906587,136
1906588,8
1906590,7
1906591,0
1959400,0
1906592,8
1906598,1492
1326604,1492
1847917,1492
1906599,8
1906646,8
1906649,12
1906650,0
1906651,12
1487893,12
1906652,8
1906655,404
1906656,183
1906661,59
1906662,22
1906663,154
226,154
1906664,75
1907630,78
1907747,378
1907748,154
1907749,1493
835885,1493
835886,1493
1907750,161
1907805,1494
25058,1494
150898,1494
1907867,59
7271,59
1907868,78
1907869,78
1907870,70
1907873,1495
1907906,1495
1907874,7
1907876,1496
70109,1496
1907881,78
1907884,78
1907886,1497
60997,1497
1907919,1497
1907891,78
104383,78
1907893,8
1907897,78
1907900,1498
30047,1498
1907923,1499
20,1499
389,1499
2345,1499
61804,1499
1908919,1500
321930,1500
1908920,154
149885,154
1908921,919
1908922,919
1908980,1501
165210,1501
1908982,1502
183084,1502
1908983,12
1909090,978
1909091,115
1909092,1503
1064389,1503
1890084,1503
1890177,1503
1909177,1503
1909093,131
1909094,1504
1177878,1504
1896583,1504
1909176,1505
1897492,1505
1909178,12
1909179,23
1909201,7
1909202,29
1909203,1506
207833,1506
1350627,1506
1909205,35
1853115,35
1909206,30
1909208,136
1909209,136
1909210,30
1814101,30
1909213,4
1909215,35
275362,35
1722847,35
1878073,35
1909216,1507
1588102,1507
1909218,35
1909219,4
1909220,15
1909221,35
882131,35
1909224,1508
1763430,1508
1909231,30
1909232,361
1000986,361
1909233,7
1909235,29
1178565,29
1588101,29
1763434,29
1909236,30
1909238,16
1909239,379
1909265,379
1909240,7
1853133,7
1909242,4
1909243,4
1909244,361
1909248,1509
1483832,1509
1909249,1510
32818,1510
48682,1510
1291184,1510
1722849,1510
1909250,35
1763431,35
1878079,35
1909253,136
1909254,30
1878089,30
1909255,15
1909256,7
1909257,1511
1763411,1511
1909263,136
1909350,13
1909349,13
1909351,13
1909352,13
1909353,13
1909354,13
1909355,13
443211,13
1909370,115
1816130,22
1909372,1512
105476,1512
1909374,115
1909463,5
1909465,3
1909467,3
1909528,35
1909529,29
579706,29
1374474,29
1374521,29
1374562,29
1909530,22
1442242,22
1442260,22
1909531,1045
1909533,13
1909536,22
1909584,1513
227661,1513
1909589,7
1909608,404
976663,404
976665,404
1909610,404
1909614,1514
1049180,1514
1910286,243
1910287,85
421215,85
1910288,243
1910289,1515
421241,1515
1910495,15
1015240,15
1910497,7
1910510,35
1910513,15
852323,15
1910524,404
1910527,143
1910530,230
1910651,361
1910652,29
1910653,35
1910660,35
1933138,35
1910654,7
1910657,8
1910659,3
1910661,361
1910662,136
1910663,30
1910664,136
1910665,16
1910666,35
1910667,30
744234,30
1910669,136
1910671,136
1910673,4
866496,4
1910675,1516
1662261,1516
1909264,1516
1910679,15
1662266,15
1910680,136
1910681,30
1910683,136
1910684,35
1853114,35
1853167,136
1878070,35
1878075,35
1910685,136
1424576,136
1910686,30
1910687,1517
1722825,1517
1910688,70
823273,70
1375850,70
1910689,136
1910690,136
1853168,136
1909261,136
1910668,136
1910674,136
1910697,136
1910702,136
1910691,8
1910692,30
1473696,30
1952962,30
1910693,136
1763389,136
1910694,136
1910695,361
1910696,35
1910700,136
1910701,4
1910703,136
1910707,136
1910704,136
1910705,4
1525477,136
1910708,4
1910709,35
1910735,1518
1454230,1518
1910736,1
1910737,1
1910738,1
1910740,1
1180720,1
1910742,1
1910734,1
1910744,1
1910745,1
1910746,1
1910749,1
1910778,22
1910783,16
1910984,8
1910985,7
1910986,23
1189216,23
1910987,15
1910988,15
1910989,14
1910990,7
1910992,7
1910993,7
1911401,131
1911402,35
302508,35
1911404,22
1813258,22
1813283,22
1817220,22
1817777,22
1911406,22
1911407,16
1911408,23
1912042,1519
801642,1519
906056,1519
1912045,1520
1590454,1520
1912046,1521
801623,1521
1912086,7
1912090,7
721137,7
889834,7
1137067,7
1354848,7
1755297,7
1945139,7
1912091,1522
1581321,1522
1912092,1523
727662,1523
1912122,1524
3964,1524
1912123,0
802945,0
1912124,70
1912125,7
1912126,7
1912127,15
1912404,70
1177752,70
1912412,7
1912543,7
1912545,0
1912546,3
1604882,3
1912547,70
1588514,70
1912548,0
1604883,0
1912549,3
1912550,3
1912705,0
1912706,0
1912707,2
1912709,0
1912710,0
1912811,1525
762654,1525
1912815,35
1912818,30
1291183,30
1915353,131
1915356,35
1915358,22
1918435,43
1918436,8
1625284,43
1918438,43
1183007,43
1748253,43
1918439,43
1918440,43
1918441,43
61911,43
1918442,43
1918445,43
1268811,43
1918437,43
1918443,43
1918447,43
1918449,43
1918450,43
1918451,136
1918452,15
1918453,8
1918454,43
1000812,43
1918455,43
1918456,43
1918457,12
1918458,43
1918511,7
1918512,15
1716034,15
1918513,7
1918514,15
976776,15
988197,15
1918515,7
1026649,15
1661202,7
1661203,7
1776131,7
1938489,7
1918516,7
1897638,7
1905110,7
1918517,7
1680670,7
1918518,7
1633137,7
1918519,0
1918520,7
1129901,7
1918521,7
1918522,243
1918523,7
1918524,7
1918526,7
1918527,7
1763429,7
1918528,7
1918529,7
1918530,7
1581607,7
1918531,7
1918532,7
1918533,7
1918534,7
1918535,7
1918536,7
1918537,15
1918538,7
1918539,15
1918541,7
1918542,7
1918543,7
1918544,0
1919043,361
1919044,0
1919045,0
1314071,0
1919046,136
1919047,5
1919048,3
1919054,85
1919055,85
1542977,85
1919056,85
1248380,85
1451901,85
1919057,85
1451908,85
1604912,85
1919058,85
1047760,85
1151386,85
1484818,8
1542983,85
1919059,1526
1373731,1526
1609825,1526
1919060,85
1047271,85
1464240,85
1464260,85
1919061,85
1919062,1527
1047764,1527
1919064,85
1604914,85
1609821,85
1919075,1528
1605121,1528
1919077,1529
145880,1529
1919087,361
1919088,23
1890006,23
1919089,7
1189220,7
1919101,1530
1209754,1530
1919102,99
1953153,99
1919140,3
1956979,3
1919141,4
155339,4
1919142,15
1919143,15
1456843,15
1919144,7
1919145,4
1919146,4
1919147,4
1919148,0
1001225,0
1919149,0
1919150,243
1919151,15
1919152,0
1919153,8
1919154,136
1919157,15
1919158,0
1919159,0
1919160,15
1919161,4
1919162,13
59830,13
1919163,70
1919164,15
1919165,3
1919166,136
1919167,0
1919168,4
1919169,23
1464056,23
1919170,5
1919171,0
1919172,3
1919173,70
1919174,1
1919175,0
1919176,4
1050417,4
1919177,99
1919178,4
1919179,3
1919180,4
1919181,7
1085185,7
1919182,0
268278,0
1919183,7
1919184,3
1919185,0
1919186,8
1919187,99
1919188,7
1919189,4
1919190,7
1587858,7
1919191,243
1578361,243
1919192,136
1919193,4
1520208,4
1919194,7
1919195,4
1919196,3
1919197,4
1919198,0
1919199,70
1919200,7
1919201,404
1919202,4
1919203,15
1919204,0
138158,0
299887,0
990633,99
1919205,4
1919206,7
1919207,5
1919208,4
1919209,0
985340,0
1083257,7
1919210,4
1919211,0
1919212,3
1919213,136
1919221,404
1919291,7
1919294,3
1919295,131
331998,131
977578,131
1919297,1224
1919300,900
1542159,900
1919302,12
1052436,12
1525469,12
1919303,15
1349289,15
1919304,12
1580851,12
1919307,131
1919361,900
1919413,3
1919414,279
1919415,0
1919416,0
1919417,2
1919418,4
1919496,15
957168,15
1919498,15
1374693,15
1919631,554
1919632,1531
1576711,1531
1919633,243
1191557,243
1453468,243
1919635,243
1919640,70
1919641,85
1919642,13
1919644,115
1919645,675
1919646,5
1919647,1191
1919649,1192
1919650,1193
1919678,366
1919679,16
1919680,1532
1348567,1532
1919681,1533
145934,1533
159689,1533
1919682,243
1542910,243
1933184,243
1921038,380
1921039,1534
1618062,1534
1921041,1535
780356,1535
1816197,1535
1921044,22
1201837,22
1813670,22
1921045,22
1811277,22
1813485,22
1814512,22
1921167,15
1921323,16
1921324,1536
780521,1536
1921325,16
1921326,22
1921328,16
1921329,22
1816855,22
1921332,1537
1628366,1537
1921334,1215
1921335,1307
1921336,1538
1524355,1538
1921372,15
1921373,23
1921622,183
1921623,932
1921625,59
1921650,4
1921652,12
1921653,12
1843479,12
1921654,12
1921656,12
1921657,12
1921659,12
1921660,1539
1200589,1539
1921661,8
1755178,8
1921662,8
1921663,12
1921664,12
1921665,404
1555254,404
1921666,1540
1864119,1540
1921668,35
1922108,7
1922109,7
1922111,7
1922112,7
1922113,70
1922114,7
1922115,8
1922116,7
1922117,4
1922118,7
420484,7
1922119,15
1869328,15
1922120,7
26511,7
1922121,7
1922122,7
1922124,7
1922125,15
1922126,15
1922127,15
1922128,7
1922129,15
1583279,15
1922131,7
1922132,0
1922133,7
1922134,7
1922135,23
1793036,23
1922136,23
425256,136
1922138,7
1922139,15
1286795,15
1922140,78
1922141,7
1091788,7
1922142,7
1922143,23
754413,23
1038716,23
1555379,23
1573140,23
1922144,7
1922145,15
1922146,7
949271,7
1922147,7
1922148,7
1922149,7
1922151,7
1922152,4
1922153,7
1922154,23
1922155,7
1922160,4
1922161,4
1922162,4
1924225,15
1924227,15
931334,15
1538796,15
1581605,15
1606232,15
1924229,15
1924231,0
1925886,279
1925887,279
1925888,279
1925889,279
1925890,279
1580917,279
1925891,279
1614657,279
1925892,4
1925893,279
1382030,279
1557473,279
1925894,279
1373100,279
1373101,279
1373102,279
1925895,279
1925896,279
1925897,279
1925898,279
1925899,279
1925900,279
1925901,279
1174049,279
1531802,279
1925902,279
1926823,12
1926825,0
1926826,7
1926850,85
1926854,7
1933131,35
1933134,35
1933137,136
1933141,29
1168834,29
1933142,35
1933145,1541
1912816,1541
1933180,378
1933182,7
39703,7
1933185,233
1614083,233
1934623,1542
1148686,1542
1934624,7
1934625,245
1934628,78
1934630,78
1934631,1543
1150352,1543
1934632,154
1934633,1195
1934635,78
1934639,16
1938855,4
1938856,4
1938857,4
1938859,3
1938860,2
1938861,4
1938862,4
1938863,4
1938864,4
1938865,5
1938866,5
1938867,5
1938868,3
1938869,4
1938870,0
1987026,4
1938858,3
1987024,4
1938942,7
1938943,379
1181460,379
1298836,379
1372820,379
1938945,379
1429056,379
1938946,379
1298834,379
1938968,23
1938970,8
1598247,8
1938971,1544
1384399,1544
1939352,4
1939353,4
1939354,3
1939355,0
1986995,0
1939356,4
1939437,70
1213217,70
1621212,70
1912817,70
1939438,35
1939442,35
1939443,35
1939447,1545
1716146,1545
1939823,7
1939824,7
1939825,7
1939826,7
1939827,1546
1041958,1546
1091786,1546
1939828,1547
1054310,1547
1939829,7
1939830,7
1179784,7
1376130,7
1939831,7
1939905,15
1939906,1548
25985,1548
1939907,1129
1809485,1129
1818055,1129
1939909,87
1939913,78
1939914,87
1940055,7
1940056,7
1940057,7
1940058,7
1940059,7
1940060,23
1940061,7
1940062,15
1940063,7
1940064,15
837605,15
1327636,15
1940065,7
1940066,7
1940067,7
1633087,7
1940068,7
1940069,7
1940070,43
1938496,43
1940071,1549
1119129,1549
1940072,7
1417673,7
1680664,7
1714140,7
1940073,7
1940074,7
1940075,7
1212636,7
1940076,7
1940077,7
1567779,7
1940078,99
1339877,99
1940079,8
1940081,0
1940082,7
1940083,4
1940084,0
443170,0
1940085,4
1940086,0
1203125,0
1940087,15
1117739,15
1940088,7
1339881,7
1940089,15
1940090,3
1940091,4
1940092,3
1940093,4
1940094,0
1940095,4
1603015,4
1603505,4
1940096,4
1940097,4
1940098,15
1940099,8
1940100,1
1940101,4
1940102,7
1940103,3
1940104,23
1940105,4
1940106,1
1940107,8
1953155,8
1940108,4
1940109,7
1940110,4
1378107,7
1940111,4
1940148,1550
71356,1550
1940149,131
1400688,131
1940150,299
1940151,1551
1564493,1551
1940152,131
1940153,12
1940154,131
1940155,12
1940156,131
1940159,8
1940161,35
54790,35
1940163,131
1814016,131
1940164,0
1940166,3
1940167,131
1940168,131
1940169,29
1049631,29
1940339,78
1940340,78
1940343,657
39732,657
1940503,1332
1940506,3
1023579,3
1940508,4
1940518,115
931332,115
1940519,1552
1051040,1552
1941143,114
1941144,114
1941145,114
1941146,114
1022029,114
1848189,114
1941147,4
1941221,1553
1921338,1553
1941223,1256
1941252,121
1878166,121
1941254,1554
1309223,1554
1694520,1554
1941255,85
878296,85
1941257,243
1526464,243
1628873,243
1941273,7
948088,7
1941278,1555
1878081,1555
1941279,1556
1563210,1556
1941304,1
1558189,1
1941308,1
1558188,1
1941309,115
1941314,1
1628377,1
1941316,1557
303842,1557
1941317,1
1503855,1
1526434,1
1587630,1
1941319,1
1941320,113
1941322,1558
1483451,1558
1941324,1
1941326,1
9072,1
1878248,1
1941327,1
1593594,1
1941373,21
1941379,70
1941380,16
1941383,29
1941384,29
1483654,29
1941461,3
232607,3
1941462,12
1941463,3
1941464,12
1147650,12
1941465,0
1941468,12
1941460,12
1941467,12
1941469,12
1941470,12
870253,12
992816,12
1941482,404
1878086,404
1941484,1559
1648928,1559
1941486,404
1941487,404
1483938,404
1941488,1559
1941489,404
1941490,1559
1941622,1560
1051011,1560
1942047,361
881921,361
1081581,361
1942049,23
1692269,23
1942050,23
