Source,Target
1947801,1137450
1947801,1542190
1947802,957445
1947802,1203000
1947802,1793044
1947803,443346
1947803,1482915
1947803,1918524
1947803,1918541
1947804,1525747
1947804,1553075
1947804,1764234
1947805,1470375
1947805,1470380
1947805,1482906
1947805,1542196
1947805,1553088
1947805,1904033
1947805,1904042
1947805,1918513
1947805,1918535
1947806,721137
1947806,1470381
1947807,1448360
1947807,1680654
1947807,1694838
1947807,1764235
1947807,1918516
1947808,1580884
1947831,1373000
1947834,998446
1947834,1395492
1947835,1269064
1947836,1292108
1947836,1488447
1947837,1411391
1947838,1425286
1948789,209731
1948789,778724
1948790,282004
1948790,443204
1948790,452858
1948790,1183557
1948791,452847
1948791,729418
1948791,778732
1948791,789017
1948791,907184
1948791,1456650
1948803,310831
1948803,573334
1948803,574200
1948803,574206
1948803,642666
1948803,957552
1948803,987144
1948803,987184
1948803,1074700
1948803,1191638
1948803,1191651
1948803,1197724
1948803,1474329
1948803,1474332
1948803,1603148
1948803,1603169
1948803,1603176
1948803,1603188
1948803,1603222
1948803,1603371
1948804,333755
1948804,345500
1948972,1812237
1948972,1813482
1948972,1816884
1948977,1810391
1948977,1812143
1948977,1812556
1949615,1312025
1949615,1456785
1949615,1809814
1949615,1811271
1949615,1814758
1949616,1126629
1949616,1229811
1949616,1291225
1949616,1456784
1949616,1813770
1949616,1817604
1949618,1311950
1949618,1312028
1949618,1438639
1949618,1808694
1949618,1808976
1949618,1809507
1949618,1809904
1949618,1810388
1949618,1812574
1949618,1814874
1949618,1815142
1949618,1816701
1949619,1311950
1949619,1808694
1949619,1808760
1949619,1808761
1949619,1808792
1949619,1809124
1949619,1809126
1949619,1809264
1949619,1809518
1949619,1809904
1949619,1809973
1949619,1810341
1949619,1810822
1949619,1811752
1949619,1812228
1949619,1812330
1949619,1812603
1949619,1812807
1949619,1813024
1949619,1813081
1949619,1813277
1949619,1813300
1949619,1813530
1949619,1814683
1949619,1814874
1949619,1817788
1949619,1817823
1949619,1818094
1949619,1818298
1949619,1949618
1949958,443477
1949958,772848
1949958,821877
1949959,1064387
1949960,1810064
1949960,1816335
1949962,287488
1949963,208368
1949964,762380
1949964,1588882
1949967,328148
1950105,957491
1950105,957495
1950106,1133130
1950106,1202978
1950106,1213180
1950106,1395538
1950106,1425234
1950106,1428621
1950107,1598200
1950108,1373099
1950108,1373101
1950108,1373102
1950108,1395542
1950108,1503387
1950108,1614653
1950109,449255
1950109,1292298
1950109,1625244
1950109,1625246
1950110,957494
1950151,311952
1950151,347818
1950151,573096
1950151,771271
1950151,945651
1950151,987536
1950151,995924
1950151,1052442
1950151,1065699
1950151,1065819
1950151,1151293
1950151,1603261
1950154,340730
1950155,1337429
1950157,449255
1950157,573096
1950157,770173
1950157,945651
1950159,310650
1950160,992628
1950165,953645
1950166,1603129
1950167,987184
1950167,1151356
1950168,889830
1950219,950886
1950220,110785
1950220,139317
1950220,950886
1950220,1046739
1950220,1603141
1950221,1381504
1950222,275835
1950222,574205
1950222,808234
1950222,1015406
1950222,1151302
1950222,1603127
1950222,1603242
1950222,1646909
1950222,1646912
1950223,10406
1950223,141079
1950223,154968
1950223,226766
1950223,230410
1950223,261809
1950223,810858
1950223,950483
1950223,1022656
1950223,1151302
1950224,263584
1950224,573602
1950224,574224
1950224,1347159
1950224,1603141
1950224,1603168
1950225,950886
1950225,987100
1950226,1543327
1950226,1565047
1950282,1124559
1950283,1599414
1950286,727670
1950286,729623
1950286,879103
1950289,1543573
1950302,1950152
1950304,247119
1951743,1525760
1951744,1050412
1951744,1169981
1951744,1246173
1951744,1610008
1951744,1610009
1951744,1922121
1951745,1382053
1951745,1679162
1951745,1680650
1951745,1694839
1951746,421417
1951747,992857
1951747,1395500
1951747,1553098
1951747,1679142
1951748,1129889
1951748,1714150
1951749,1922150
1951750,729418
1951750,796210
1951750,800181
1951750,843874
1951750,863385
1951750,902448
1951750,902449
1951750,1083261
1951750,1424131
1951751,1117732
1951751,1310942
1951751,1376133
1951751,1505318
1951751,1531990
1951751,1542190
1951751,1542196
1951751,1553081
1951751,1580885
1951751,1642586
1951751,1714147
1951751,1904042
1951751,1904050
1951751,1919206
1951820,311047
1951820,773017
1951822,62391
1951822,944192
1951825,1348055
1951825,1679455
1951827,1356438
1951827,1810390
1951827,1813770
1951827,1815468
1951827,1816532
1951827,1817617
1951837,983075
1951837,1023704
1951837,1542463
1951840,71315
1951840,1523703
1951840,1897660
1951980,449245
1952661,310830
1952661,449252
1952661,754502
1952661,1956895
1952661,1956967
1952662,247630
1952662,310809
1952662,995914
1952662,1956899
1952662,1956925
1952663,981025
1952663,987187
1952663,987529
1952663,1151257
1952663,1191651
1952663,1603167
1952663,1603200
1952663,1603251
1952664,59317
1952664,205254
1952664,205255
1952664,261414
1952664,310831
1952664,331303
1952664,573362
1952664,573459
1952664,573903
1952664,987418
1952664,995863
1952664,1603232
1952664,1609953
1952665,449252
1952665,724968
1952665,981025
1952665,1058904
1952665,1084716
1952665,1093307
1952665,1136028
1952665,1136135
1952672,912019
1952673,250246
1952674,958653
1952674,1374588
1952675,740576
1952677,574200
1952677,574201
1952677,722948
1952677,995893
1952678,205255
1952678,573362
1952678,1151345
1952678,1609951
1952678,1609955
1952679,190282
1952679,310829
1952679,449245
1952679,572721
1952679,642667
1952679,731368
1952679,766067
1952679,766071
1952679,771264
1952679,893828
1952679,917642
1952679,987147
1952679,1248697
1952679,1956899
1952681,1603247
1952682,741509
1952683,205254
1952683,227368
1952683,233140
1952683,292241
1952683,378055
1952683,421472
1952683,452056
1952683,573875
1952683,577625
1952683,799710
1952683,808237
1952683,912009
1952683,987139
1952683,987147
1952683,995895
1952683,1603140
1952684,575017
1952684,799710
1952684,995914
1952684,1248697
1952685,449252
1952685,987146
1952685,987176
1952685,995855
1952685,995914
1952685,1045932
1952685,1347204
1952685,1603100
1952685,1603197
1952685,1952662
1952685,1952680
1952685,1952684
1952686,995859
1952686,1543651
1952852,1603168
1952853,207921
1952853,210630
1952853,251133
1952853,310828
1952853,784240
1952853,1035951
1952854,1953156
1952855,1599311
1952855,1599329
1952856,1021556
1952858,957170
1952871,845493
1952871,1953151
1952872,958782
1952872,1603341
1952873,573898
1952873,1952856
1952873,1953149
1952873,1953151
1952873,1953152
1952957,197076
1952959,878324
1952961,196345
1952961,867476
1952961,987438
1952961,995938
1952961,1603106
1952961,1603122
1952961,1609956
1952963,1603155
1952965,1603168
1952966,234811
1952967,866489
1952968,1603155
1952968,1603361
1952970,1070470
1952970,1231295
1952970,1952959
1952980,573896
1952980,995938
1952980,1019975
1952980,1056071
1952980,1603140
1952980,1603155
1952980,1603199
1952982,1000975
1952982,1603155
1952985,1526180
1952985,1603155
1952985,1619832
1952985,1619834
1952985,1619835
1952985,1952958
1953061,581116
1953063,420469
1953063,765591
1953064,641962
1953065,937955
1953065,948883
1953065,948903
1953068,131135
1953068,205255
1953068,206780
1953068,210630
1953068,236406
1953068,252066
1953068,264942
1953068,299202
1953068,310831
1953068,449248
1953071,443085
1953071,443503
1953071,729418
1953071,740764
1953071,772829
1953071,913785
1953073,990617
1953073,1117697
1953073,1127964
1953074,1953066
1953075,420487
1953076,1603168
1953077,572722
1953077,769986
1953077,987162
1953077,992744
1953077,992847
1953077,1209657
1953077,1603168
1953077,1603224
1953077,1603231
1953077,1953066
1953079,1953064
1953079,1953067
1953079,1953072
1953080,985878
1953080,1442256
1953080,1953062
1953080,1953069
1953080,1953075
1953081,943947
1953081,1953064
1953081,1953067
1953082,420135
1953082,1953070
1953082,1953074
1953082,1953077
1953083,1953073
1953083,1953078
1953083,1953080
1953084,873608
1953084,1136044
1953084,1165560
1953084,1953061
1953084,1953072
1953085,863392
1953085,913802
1953085,913803
1953085,1464059
1953085,1513039
1953085,1953066
1953085,1953070
1953086,1291262
1953086,1953070
1953087,1953074
1953087,1953077
1953088,1953078
1953088,1953079
1953088,1953080
1953089,1953064
1953089,1953072
1953090,769985
1953090,1953074
1953090,1953077
1953091,1603168
1953091,1953073
1953091,1953085
1953091,1953087
1953092,784508
1953092,1952968
1953092,1953073
1953093,1953075
1953093,1953083
1953094,1019968
1953094,1150439
1953094,1953065
1953096,808235
1953096,817630
1953096,817632
1953096,958633
1953096,958771
1953096,987158
1953096,987186
1953096,987432
1953096,987446
1953096,1151256
1953096,1151302
1953096,1151318
1953096,1151326
1953096,1151331
1953096,1151343
1953096,1151349
1953096,1151353
1953096,1151354
1953096,1191484
1953096,1191547
1953096,1191638
1953096,1197725
1953096,1212604
1953096,1298959
1953096,1343449
1953096,1453467
1953096,1484844
1953096,1603168
1953096,1603236
1953096,1603246
1953096,1603372
1953096,1953065
1953096,1953074
1953096,1953076
1953096,1953085
1953096,1953090
1953097,1378617
1953097,1852744
1953098,573874
1953098,1063793
1953098,1603293
1953098,1953066
1953098,1953079
1953098,1953081
1953098,1953092
1953099,843878
1953099,951837
1953099,1214105
1953099,1311619
1953099,1327646
1953099,1953071
1953099,1953073
1953099,1953075
1953099,1953082
1953099,1953084
1953099,1953085
1953099,1953092
1953100,1449435
1953100,1953073
1953100,1953074
1953100,1953076
1953100,1953079
1953100,1953080
1953100,1953088
1953101,1498612
1953101,1953066
1953101,1953074
1953101,1953077
1953101,1953085
1953101,1953087
1953151,1048495
1953152,573898
1953152,574076
1953152,809209
1953152,958782
1953154,1953150
1953155,451429
1953155,832570
1953155,958782
1953155,1378614
1953156,832570
1953157,1603168
1953159,346077
1953159,814456
1953159,881753
1953159,1347454
1953160,845490
1953162,574225
1953162,835561
1953162,954773
1953162,958776
1953162,1150443
1953162,1603254
1953163,845490
1953164,800185
1953164,918109
1953165,1048495
1953166,300384
1953166,910590
1953167,630869
1953167,1952856
1953167,1952873
1953167,1953152
1953168,1953149
1953168,1959083
1953170,1052432
1953170,1411391
1953172,1260872
1953172,1714116
1953184,443091
1953184,1046751
1953184,1046752
1953184,1046756
1953184,1046781
1953184,1046951
1953184,1093030
1953184,1537451
1953184,1563788
1953184,1609802
1953185,739636
1953185,1984692
1953186,431854
1953186,1046753
1953186,1046795
1953186,1202305
1953186,1429035
1953186,1609802
1953186,1694648
1953187,893369
1953187,1046752
1953187,1537451
1953187,1563788
1953187,1609802
1953189,574197
1953189,948866
1953189,1347186
1953189,1453513
1953189,1542965
1953189,1603238
1953189,1614382
1953189,1956969
1953191,1201055
1953191,1305278
1953191,1542961
1953192,178504
1953192,244999
1953192,310829
1953192,331500
1953192,574205
1953192,735445
1953192,948796
1953192,948877
1953192,995874
1953192,1603039
1953192,1603087
1953192,1603093
1953192,1603140
1953192,1603155
1953193,1046763
1953193,1046851
1953193,1055216
1953193,1166435
1953193,1166438
1953193,1190471
1953193,1414228
1953193,1414230
1953193,1483420
1953194,196345
1953194,937675
1953194,1046837
1953194,1135274
1953194,1135278
1953194,1169868
1953194,1191664
1953194,1381022
1953194,1603326
1953194,1603350
1953194,1603379
1953194,1986972
1953194,1986973
1953202,1878434
1953204,411796
1953205,720897
1953205,780524
1953224,796212
1953226,275835
1953226,1603168
1953227,1956906
1953228,443463
1953230,772846
1953231,378053
1953231,1483403
1953232,1603168
1953232,1956906
1953233,772846
1953234,730776
1953234,1125248
1953234,1151264
1953234,1215187
1953235,794292
1953235,1084718
1953236,422509
1953236,762654
1953238,443382
1953242,216929
1953242,449244
1953242,1956794
1953244,443350
1953244,729418
1953244,772829
1953246,302508
1953246,443495
1953250,1197631
1953250,1425042
1953251,772846
1953252,793291
1953252,1178564
1953253,442973
1953253,574202
1953253,739422
1953253,912094
1953255,421472
1953255,452056
1953255,574205
1953255,1215189
1953259,430994
1953261,1953247
1953262,1305279
1953263,862051
1953263,917902
1953315,443463
1953315,843878
1953316,1953234
1953318,329628
1953474,227368
1953475,331837
1953475,984748
1953475,995855
1953475,1603120
1953475,1603199
1953476,1603100
1953477,1603100
1953478,190272
1953478,216927
1953478,573753
1953478,958768
1953478,987429
1953478,995854
1953478,995859
1953478,995914
1953478,1151255
1953478,1560984
1953478,1603142
1953478,1603169
1953478,1603176
1953478,1603188
1953478,1603207
1953478,1898358
1953479,995860
1953479,1308461
1953479,1603100
1953479,1603130
1953480,987110
1953482,183737
1953482,228633
1953482,449252
1953482,577643
1953482,789974
1953482,807778
1953482,987110
1953482,995855
1953482,1603100
1953483,190285
1953483,275832
1953483,817627
1953483,912003
1953483,912097
1953483,1603095
1953483,1603100
1953483,1603190
1953483,1603197
1953483,1603198
1953483,1603207
1953483,1603208
1953483,1603264
1953484,1603100
1953484,1603257
1953484,1953476
1953485,995914
1953485,1956895
1953486,987185
1953486,1603100
1953492,995828
1953492,995859
1953492,1603100
1953493,421354
1953493,655380
1953494,152903
1953494,158386
1953494,190282
1953494,247626
1953494,277730
1953495,948798
1953495,990671
1953495,995854
1953495,995914
1953495,996742
1953495,1603100
1953495,1603102
1953495,1603130
1953495,1603198
1953495,1956895
1953496,577643
1953497,913795
1953499,722970
1953499,954779
1953499,1044203
1953500,995938
1953503,40215
1953503,210631
1953503,220411
1953503,261424
1953503,298706
1953503,577646
1953503,753034
1953503,948881
1953503,1150209
1953503,1956800
1953504,984761
1953504,1036265
1953504,1151332
1953504,1155293
1953504,1603100
1953504,1603197
1953504,1603198
1953504,1603199
1953504,1953492
1953504,1956800
1953505,329120
1953505,577643
1953505,1603198
1953505,1956800
1953507,1202999
1953507,1565725
1953507,1603100
1953508,1151302
1953508,1603100
1953508,1603128
1953508,1603168
1953508,1603199
1953508,1953481
1953509,739423
1953509,984761
1953509,1590243
1953509,1603198
1953509,1603273
1953509,1603294
1953509,1603348
1953510,295586
1953510,573362
1953510,1603361
1953510,1959059
1953511,449246
1953511,739424
1953511,995822
1953511,995854
1953511,995855
1953511,995859
1953511,1474330
1953511,1603100
1953511,1603162
1953511,1603194
1953511,1603196
1953511,1603200
1953511,1603207
1953511,1603227
1953511,1603232
1953632,1763722
1953633,1619529
1953634,1593280
1953634,1945654
1953635,1603353
1953635,1662016
1953635,1662019
1953635,1662025
1953635,1662027
1953635,1662028
1953635,1662030
1953635,1662031
1953636,1558194
1953636,1587635
1953636,1593286
1953636,1662018
1953637,1483448
1953637,1656822
1953638,1538640
1953638,1593589
1953638,1628378
1953639,1852924
1953647,1763709
1953649,992456
1953649,1070465
1953649,1878245
1953649,1878253
1953651,1526435
1953651,1558189
1953651,1565586
1953651,1722692
1953652,9570
1953652,29708
1953652,292241
1953652,310829
1953652,310831
1953652,311219
1953652,347824
1953652,421472
1953652,573874
1953652,574196
1953652,574205
1953652,574208
1953652,739423
1953652,739439
1953652,754504
1953652,808236
1953652,826161
1953652,958764
1953652,995900
1953652,995914
1953652,1095822
1953652,1603039
1953652,1603093
1953652,1603109
1953652,1603114
1953652,1603129
1953652,1603140
1953652,1603145
1953652,1603148
1953652,1603155
1953652,1603156
1953652,1603168
1953652,1603217
1953652,1603259
1953652,1603274
1953653,1483441
1953653,1618940
1953654,1503857
1953658,1428277
1953658,1503852
1953662,943476
1953663,1848135
1953664,1134640
1953664,1815246
1953664,1815896
1953664,1815936
1953664,1815965
1953664,1816485
1953664,1816492
1953665,1565340
1953665,1565571
1954032,1136027
1954033,751182
1954036,1722996
1954038,1183460
1954040,1558228
1954041,1812620
1954576,981024
1954576,995914
1954577,981025
1954577,1136028
1954577,1347209
1954577,1488272
1954577,1603139
1954577,1603271
1954577,1956828
1954578,1308180
1954653,1378617
1954653,1411391
1954654,1456653
1954656,729418
1954656,749404
1954656,813974
1954656,1034725
1954656,1038715
1954656,1905341
1954657,91022
1954657,106829
1954657,772836
1954657,948211
1954657,992856
1954657,1015843
1954657,1723915
1954659,995939
1954659,1497995
1954660,1111633
1954661,1065709
1954661,1589059
1955786,1723031
1955786,1848237
1955789,1564967
1955789,1723039
1955794,1483884
1955896,420965
1955896,431015
1955896,740975
1955896,1022028
1955896,1183468
1955896,1442344
1955896,1648118
1955896,1755937
1955897,431015
1955897,1183468
1955897,1648118
1955897,1755937
1955900,420918
1955900,420965
1955900,431015
1955900,1000132
1955900,1072591
1955900,1183468
1955900,1264211
1955900,1442344
1955900,1648118
1955900,1755937
1955901,420932
1955902,1035949
1955902,1347474
1955902,1941145
1955976,59387
1955976,573010
1955976,573896
1955976,726532
1955976,912027
1955976,995914
1955976,1347192
1955977,262807
1955977,271925
1955977,421379
1955977,573753
1955977,1956772
1955978,190285
1955978,572943
1955978,573755
1955978,574074
1955978,995913
1955978,1051104
1955978,1603090
1955978,1603110
1955978,1603112
1955978,1603155
1955980,449249
1955980,822538
1955980,942383
1955981,378056
1955982,960439
1955982,1023760
1955982,1603090
1955982,1603216
1955984,942382
1955984,1084712
1955985,247626
1955985,573602
1955985,784074
1955985,877512
1955985,948799
1955985,950892
1955985,987162
1955985,987427
1955985,1226426
1955986,279517
1955986,573240
1955986,754503
1955986,960439
1955986,986316
1955986,1347377
1955986,1347380
1955987,574203
1955987,574224
1955987,766068
1955987,794028
1955987,807773
1955987,1151290
1955987,1603093
1955987,1603230
1955989,1955988
1955990,190282
1955990,216929
1955990,572721
1955990,573606
1955990,574224
1955990,794028
1955990,806363
1955990,1956794
1955991,292234
1955991,331280
1955991,808236
1955991,1212594
1955991,1212610
1955991,1215188
1955991,1603155
1955991,1603196
1955991,1603235
1955991,1603240
1955991,1603254
1955991,1603310
1955992,572720
1955992,957547
1955992,1603140
1955992,1603235
1955993,1070467
1955996,51017
1955996,204482
1955997,917642
1955997,1070463
1955997,1603155
1955997,1603192
1956001,789967
1956003,1956003
1956076,814213
1956076,1147736
1956076,1164095
1956152,578388
1956153,835557
1956153,1066054
1956155,1164164
1956155,1425208
1956155,1482900
1956155,1525758
1956155,1679158
1956155,1714142
1956155,1904028
1956155,1904032
1956156,1580884
1956156,1731619
1956156,1922134
1956156,1922155
1956157,1211295
1956157,1470371
1956157,1553075
1956157,1565846
1956157,1694846
1956157,1793042
1956157,1922117
1956157,1922155
1956158,865739
1956158,1956158
1956159,957440
1956159,1083257
1956160,1091783
1956161,1679158
1956161,1680663
1956162,1350272
1956162,1395501
1956162,1580885
1956162,1731629
1956162,1922119
1956163,1309221
1956164,443509
1956164,1001526
1956164,1073842
1956164,1085125
1956164,1189217
1956164,1464061
1956164,1610008
1956164,1610009
1956164,1610010
1956164,1694228
1956164,1811553
1956413,427935
1956413,449244
1956413,574224
1956413,794028
1956413,806363
1956413,807782
1956413,937674
1956413,958783
1956413,1603230
1956413,1603235
1956413,1603273
1956413,1603438
1956413,1766213
1956413,1766214
1956413,1766215
1956414,292241
1956414,782521
1956414,948883
1956414,1036260
1956414,1297766
1956414,1347201
1956414,1454713
1956415,224434
1956415,261414
1956415,310831
1956415,739423
1956415,806669
1956415,990644
1956415,1125586
1956415,1125587
1956415,1603029
1956415,1603096
1956415,1603222
1956415,1603237
1956415,1603249
1956415,1603282
1956415,1603316
1956415,1609868
1956415,1652845
1956416,807777
1956416,1297653
1956416,1603214
1956416,1603361
1956416,1986964
1956417,754505
1956417,943951
1956417,948891
1956417,958758
1956417,987161
1956417,987162
1956417,1310945
1956417,1585527
1956417,1598977
1956417,1649474
1956417,1649476
1956417,1649479
1956417,1771517
1956418,197464
1956418,299044
1956418,442973
1956418,443315
1956418,449259
1956418,739422
1956418,855595
1956418,912094
1956418,937958
1956418,1297646
1956418,1531996
1956418,1538794
1956434,1314590
1956434,1378612
1956434,1442110
1956434,1484818
1956434,1488446
1956434,1744473
1956434,1864128
1956435,1045989
1956435,1476607
1956435,1875491
1956438,1532296
1956440,1066106
1956440,1200583
1956440,1270484
1956440,1603349
1956442,1053755
1956442,1178565
1956533,1042413
1956534,1042412
1956535,420077
1956537,430435
1956537,1177751
1956537,1189193
1956538,430435
1956538,1349295
1956539,641977
1956539,762650
1956539,789005
1956539,813976
1956542,451429
1956542,753124
1956542,1049760
1956544,1064363
1956547,379122
1956547,443127
1956547,796199
1956550,1614630
1956550,1903433
1956551,1246000
1956551,1555256
1956551,1583157
1956551,1956074
1956552,9574
1956552,1603513
1956552,1603544
1956552,1609882
1956552,1609901
1956553,9565
1956553,9566
1956553,9571
1956553,9573
1956553,1603022
1956553,1603465
1956553,1603577
1956553,1609882
1956553,1609884
1956555,9574
1956555,1603528
1956555,1609882
1956556,2025
1956556,3111
1956556,9571
1956556,1603528
1956557,32568
1956557,34954
1956557,1603019
1956558,34616
1956558,1603496
1956560,10411
1956560,1603012
1956560,1609882
1956561,1603477
1956561,1603544
1956561,1603562
1956561,1609913
1956562,2025
1956562,6220
1956562,47075
1956562,50506
1956562,51302
1956562,1603528
1956563,6213
1956563,6682
1956563,34951
1956563,1603498
1956563,1603509
1956563,1603537
1956563,1603569
1956563,1603576
1956563,1609866
1956564,6219
1956564,48421
1956565,19967
1956565,25052
1956565,34616
1956565,1603493
1956565,1603546
1956565,1609901
1956565,1609961
1956565,1956552
1956565,1956553
1956568,80266
1956568,1603492
1956571,3111
1956571,3124
1956571,6220
1956571,9571
1956571,30003
1956571,44224
1956571,44568
1956571,47070
1956571,50505
1956571,50506
1956571,1603477
1956571,1603492
1956571,1603557
1956571,1609906
1956571,1956556
1956572,50616
1956572,1603521
1956572,1603531
1956572,1843349
1956574,29707
1956574,34618
1956574,44225
1956574,51302
1956574,1603564
1956575,6220
1956575,9571
1956575,9574
1956575,19970
1956575,29707
1956575,51300
1956575,73053
1956575,1603492
1956575,1603528
1956575,1603577
1956575,1609882
1956576,6682
1956576,6685
1956576,1603535
1956577,34624
1956577,1609936
1956577,1956553
1956577,1956555
1956578,6685
1956578,9574
1956578,29711
1956578,44567
1956578,50503
1956578,51304
1956578,1603513
1956578,1609882
1956578,1609884
1956579,34619
1956579,1603498
1956579,1603535
1956579,1843349
1956580,3077
1956580,1603472
1956580,1603556
1956580,1609879
1956580,1609901
1956580,1609912
1956580,1609913
1956580,1609923
1956580,1609936
1956581,71658
1956581,1603548
1956582,1603550
1956583,50500
1956583,1603513
1956583,1603544
1956583,1603578
1956583,1609882
1956583,1609884
1956583,1609901
1956584,6213
1956584,29705
1956584,72110
1956584,1603021
1956584,1603446
1956584,1603492
1956584,1603498
1956584,1609920
1956587,53507
1956587,53509
1956587,53512
1956587,59385
1956587,59386
1956587,1603568
1956587,1956553
1956587,1956577
1956588,1603049
1956588,1956569
1956589,24570
1956589,51302
1956589,1603459
1956589,1603484
1956589,1603534
1956589,1603553
1956589,1603563
1956589,1609942
1956590,34203
1956590,1603483
1956590,1603517
1956590,1603557
1956591,377303
1956592,6220
1956592,59311
1956592,1603458
1956592,1603528
1956592,1603533
1956592,1603544
1956592,1956575
1956593,9565
1956593,44571
1956593,1603509
1956593,1603537
1956593,1603556
1956593,1603575
1956593,1609866
1956594,6220
1956594,9571
1956594,29707
1956594,34203
1956594,34204
1956594,34618
1956594,34624
1956594,44225
1956594,72099
1956594,72100
1956594,1609892
1956594,1609906
1956594,1609946
1956595,9574
1956595,59385
1956595,1603544
1956595,1609882
1956595,1956553
1956595,1956587
1956596,1956559
1956596,1956564
1956598,1609901
1956598,1956567
1956599,44568
1956599,72099
1956599,1603447
1956599,1603450
1956599,1603500
1956599,1603515
1956599,1603578
1956600,25051
1956600,28021
1956600,50515
1956600,1603019
1956600,1956552
1956602,6220
1956602,9573
1956602,9574
1956602,29707
1956602,51302
1956602,1603486
1956602,1603492
1956602,1603515
1956602,1603528
1956602,1603544
1956602,1609882
1956603,73228
1956603,1956586
1956604,1603552
1956604,1603556
1956604,1609901
1956605,59102
1956605,73237
1956605,157852
1956605,1603486
1956605,1603544
1956605,1609882
1956605,1609887
1956607,1609892
1956609,2025
1956609,3111
1956609,6220
1956609,24571
1956609,34204
1956609,44570
1956609,47075
1956609,50506
1956609,51302
1956609,73053
1956609,106255
1956609,1603027
1956609,1603469
1956609,1603492
1956609,1603528
1956609,1603532
1956609,1603534
1956609,1609936
1956610,1772
1956610,29705
1956610,29712
1956610,34619
1956610,40222
1956610,40224
1956610,59326
1956610,62363
1956610,93745
1956610,1956580
1956612,17055
1956612,50506
1956612,1603018
1956612,1603574
1956612,1609891
1956614,44571
1956614,44572
1956614,61958
1956614,1603039
1956614,1609912
1956614,1609913
1956614,1609923
1956615,29710
1956615,50503
1956615,1603500
1956615,1603538
1956615,1603557
1956616,50503
1956616,1956578
1956623,1609931
1956624,106244
1956624,157859
1956624,1603025
1956624,1603058
1956624,1603450
1956624,1603451
1956624,1603510
1956624,1603540
1956624,1603571
1956625,9570
1956625,29708
1956625,157851
1956626,34203
1956626,1603450
1956626,1603517
1956626,1603528
1956627,44572
1956627,80279
1956627,1603039
1956627,1603556
1956628,6213
1956628,7944
1956628,20844
1956628,44571
1956628,44572
1956628,61958
1956628,72110
1956628,97439
1956628,1603029
1956628,1603576
1956628,1609912
1956628,1609920
1956629,9565
1956629,9572
1956629,44568
1956629,44571
1956629,1603018
1956629,1603556
1956629,1603557
1956629,1609891
1956630,40224
1956630,59382
1956630,70626
1956630,1603578
1956631,50506
1956631,70640
1956631,133567
1956631,1603039
1956631,1603079
1956631,1603560
1956631,1603572
1956632,94912
1956632,1603057
1956633,442682
1956634,92680
1956635,19970
1956635,34203
1956635,34953
1956635,44570
1956635,50500
1956635,60597
1956635,1603458
1956635,1609901
1956635,1956552
1956635,1956553
1956635,1956556
1956635,1956562
1956635,1956598
1956636,157780
1956636,1603496
1956637,1603025
1956637,1603571
1956638,9573
1956638,44224
1956638,44571
1956638,50506
1956638,89279
1956638,142822
1956638,157849
1956638,157856
1956638,1603057
1956638,1603465
1956638,1603572
1956638,1609872
1956638,1609884
1956638,1609936
1956640,60603
1956640,138973
1956640,1603015
1956640,1603059
1956640,1603565
1956641,9574
1956641,1603544
1956641,1609882
1956641,1609901
1956642,2770
1956642,33356
1956642,71464
1956642,73233
1956642,137713
1956642,1603445
1956642,1956593
1956644,9571
1956644,9573
1956644,29707
1956644,50506
1956644,51302
1956644,59327
1956644,84618
1956644,97456
1956644,164857
1956644,911964
1956644,911965
1956644,1603022
1956644,1603516
1956645,6220
1956645,44568
1956645,50505
1956645,50506
1956645,72095
1956645,73053
1956645,911964
1956645,1603477
1956645,1603557
1956645,1956556
1956645,1956571
1956646,59384
1956647,50506
1956647,51302
1956647,59327
1956647,84618
1956647,97435
1956647,911964
1956647,911965
1956647,1603022
1956647,1603528
1956648,80266
1956648,1603057
1956648,1603544
1956648,1609882
1956649,44572
1956649,61958
1956649,106245
1956649,1603039
1956649,1956628
1956650,30003
1956650,44224
1956650,50505
1956650,59382
1956650,152903
1956650,164856
1956650,1603046
1956650,1603079
1956650,1956597
1956650,1956627
1956651,183724
1956651,1603050
1956651,1603523
1956651,1956586
1956652,34619
1956652,1843349
1956652,1956584
1956654,44224
1956654,44572
1956654,61958
1956654,97440
1956654,133569
1956654,158028
1956654,179141
1956654,1603027
1956655,34624
1956655,44568
1956655,44571
1956655,44572
1956655,50655
1956655,106245
1956655,1603039
1956655,1603462
1956656,2104
1956656,6211
1956656,9574
1956656,30003
1956656,44224
1956656,50507
1956656,50509
1956656,59099
1956656,70491
1956656,70627
1956656,84582
1956656,89279
1956656,100904
1956656,102491
1956656,106256
1956656,144314
1956656,144318
1956656,144321
1956656,157852
1956656,164856
1956656,183734
1956656,183736
1956656,183737
1956656,190272
1956656,190278
1956656,1603057
1956656,1603443
1956656,1603462
1956656,1603477
1956656,1603484
1956656,1603486
1956656,1603544
1956656,1609857
1956656,1609858
1956656,1609882
1956656,1609896
1956656,1609898
1956656,1609913
1956656,1609929
1956657,50500
1956657,95091
1956657,184676
1956657,1603016
1956657,1603557
1956658,47130
1956658,166176
1956658,178500
1956658,1603057
1956658,1603073
1956659,1603057
1956659,1603058
1956660,157963
1956660,1603046
1956660,1609961
1956661,29710
1956661,44567
1956661,47130
1956661,91450
1956661,157857
1956661,1603058
1956661,1603062
1956661,1609891
1956662,40217
1956662,157857
1956662,1603027
