paper_id,Recency,Spec_P,n_ref,n_cite,Cite_per_paper,Auth_collab,CiteScore,Percentile,Percent_Cited,SNIP,SJR
15575,0.1111111111111111,1,1,10,10.0,2.0,2.72,94.0,74.0,1.378,1.125
44660,0.037037037037037,1,2,3,3.0,1.0,1.4,54.0,50.0,1.488,0.517
29079,0.125,1,2,5,2.1666666666666665,9.666666666666666,2.6,76.0,72.0,1.496,0.672
58427,0.0357142857142857,0,1,2,10.40277777777778,7.666666666666667,3.33,93.0,73.0,2.241,1.162
31096,0.1111111111111111,1,2,1,0.875,3.0,3.33,93.0,73.0,2.241,1.162
48326,0.04,0,0,1,1.0,1.0,1.11,47.0,45.0,0.876,0.244
16159,0.2,1,4,0,0.25,2.0,4.15,89.0,84.0,1.883,1.167
28658,0.2,1,2,0,2.054761904761905,36.333333333333336,3.2,83.0,76.0,1.868,0.472
18086,0.125,1,3,3,3.0,1.0,3.2,83.0,76.0,1.868,0.472
66381,0.0714285714285714,1,1,3,8.8125,30.0,2.72,94.0,74.0,1.378,1.125
42081,0.0769230769230769,0,0,1,1.537037037037037,44.5,1.03,43.0,47.0,0.884,0.412
18290,0.0384615384615384,0,0,4,4.0,2.0,1.44,56.0,54.0,1.38,0.94
16129,0.125,0,2,3,3.075,5.75,4.04,89.0,82.0,2.582,0.581
57570,0.1428571428571428,0,5,2,1.0,3.0,3.33,93.0,73.0,2.241,1.162
44127,0.1111111111111111,0,17,6,10.655394141462253,33.0,3.33,93.0,73.0,2.241,1.162
7765,0.2,1,1,0,0.1,4.8,1.48,54.0,54.0,0.84,0.322
49379,0.1666666666666666,1,16,1,5.778205128205128,33.4,3.33,93.0,73.0,2.241,1.162
10646,0.0833333333333333,1,2,1,1.0476190476190477,7.666666666666667,5.45,95.0,84.0,2.948,1.133
59080,0.0833333333333333,1,15,11,4.325,17.5,3.33,93.0,73.0,2.241,1.162
18793,0.1428571428571428,0,1,3,2.333333333333333,4.5,3.33,93.0,73.0,2.241,1.162
1953,0.0666666666666666,1,2,1,1.0,1.0,1.43,70.0,44.0,0.705,0.465
37671,0.0769230769230769,1,0,2,2.4615384615384617,36.0,4.04,89.0,82.0,2.582,0.581
54543,0.0714285714285714,0,11,6,6.42602495543672,55.5,3.33,93.0,73.0,2.241,1.162
23015,0.2,0,2,0,0.8351648351648352,15.5,5.11,94.0,85.0,2.16,1.378
795,0.2,0,2,0,1.2837837837837838,26.5,3.33,93.0,73.0,2.241,1.162
60871,0.05,0,1,0,1.9,57.0,1.03,43.0,47.0,0.884,0.412
