Source,Target
27262,63933
23010,51866
43169,3754
9176,9560
48688,48683
19297,16
19297,13309
19297,19645
19297,24402
19297,24652
19297,53717
15844,34443
15844,34444
15844,50595
37129,1006
37129,1393
37129,1516
37129,2863
37129,4539
37129,5408
37129,5978
37129,13483
37129,22137
37129,27258
37129,30936
37129,46067
37129,55034
37129,55251
37129,56415
37129,59104
37129,59624
26374,1363
34273,45756
42508,3679
42508,3678
42508,18553
42508,18547
42508,18554
42508,24233
42508,29813
42508,29870
42508,29871
42508,39683
42508,55886
42508,58446
42508,58445
53135,26136
53135,28839
55946,34182
55946,55945
16189,34264
16189,51141
18078,46755
30587,9067
31801,31800
40964,14024
1254,20209
1254,26533
22922,7652
22922,58016
48884,60720
45787,59620
20717,45559
63794,7821
63794,16534
63794,24725
63794,48971
60135,883
60135,7268
60135,22246
60135,43830
60135,66320
60135,66362
60135,65831
60135,65998
30583,23715
28848,21656
28848,22210
28848,22207
28848,45262
28848,52534
28848,57625
28848,65827
61998,2276
61998,37546
61998,43036
28890,6468
28890,7294
28890,15596
28890,25048
28890,28889
28890,30644
28890,60190
21350,6411
21350,7495
21350,8034
21350,11482
21350,36958
33945,22410
51080,24179
34570,4266
34570,9552
34570,18467
34570,21001
34570,50741
34570,50798
34570,64266
13015,28240
27655,5899
27655,14807
27655,23049
27655,23048
27655,31461
27655,35293
11782,34893
11782,44720
11782,48400
11782,54681
3066,3065
3066,3067
3066,7721
22118,3972
22118,39762
22118,50722
22118,59647
44730,28928
44730,38274
7234,5660
7234,7433
7234,22241
7234,22239
7234,22210
7234,22231
7234,22223
7234,22213
7234,22212
7234,22236
7234,22240
7234,52534
7234,66363
10097,17904
10097,34756
10097,50837
63198,1549
63198,11185
63198,12671
63198,31708
63198,36467
63198,44287
32681,32670
32681,32677
32681,32675
32681,39468
32681,50178
25234,1844
25234,3208
25234,7645
25234,12908
25234,27722
64213,29873
15051,18443
15051,51315
55376,11964
55376,20798
55376,34269
55376,38613
55376,51403
13372,28425
13372,44850
9953,5315
21468,19907
21468,19909
21468,23958
21468,44125
21468,45370
21468,45373
1443,41464
8830,57169
8830,65691
8830,65690
57278,12722
57278,31878
66321,19242
31147,2531
31147,17571
31147,41671
61892,257
30419,30418
30419,51418
14509,4023
58818,42792
5292,37512
5292,58762
44836,27166
27631,3304
65093,11129
65093,25048
65093,61099
33531,26915
33531,63047
15079,11145
15079,15078
18052,13972
18052,34993
18052,38335
35624,2596
42562,354
42562,18139
42562,19336
42562,42561
42562,50144
42562,50388
42562,63245
2714,2713
2714,24006
2714,44107
46632,3179
46632,4359
46632,4966
46632,5789
46632,10641
46632,16173
46632,23334
46632,27506
46632,46630
46632,46631
46632,47081
46632,54332
46632,54330
728,718
728,2024
728,8715
728,22225
728,38938
20313,17288
34581,48633
5306,11784
5306,12561
5306,49111
5306,49208
63064,10948
63064,38691
29087,4519
29087,9498
29087,20150
29087,22615
29087,24379
29087,43126
27473,45387
27473,57909
38475,22008
38475,22199
38475,22198
38475,30985
38475,32275
38475,43795
38475,51866
38475,55643
38475,60509
36272,61111
36272,61114
36272,62702
36272,63882
36272,63999
46590,46579
26568,18003
26568,33070
26568,52134
26568,57991
39286,58584
50605,20500
50605,39674
50605,50603
50605,50602
58862,5975
58862,65862
40959,22687
40959,34046
5406,5422
46458,66220
46458,28971
46458,45948
46458,65401
71,9554
71,18547
44827,13839
44827,19650
44827,34099
48849,8014
25828,17945
25828,52965
55647,12768
55647,9598
55647,52174
4900,40171
12081,11798
12081,11801
12081,35411
12081,40430
12081,41410
12081,46721
21819,4925
21819,16660
21819,41420
26030,17133
40233,55230
55351,7798
55351,14909
55351,21253
55351,22173
55351,25127
55351,36926
55351,36978
55351,36977
55351,46182
55351,53687
55351,55349
55351,56713
55351,56711
55351,56715
55351,60379
56561,29289
35272,11319
35272,11805
35272,14240
35272,16818
35272,22785
35272,32581
35272,35753
35272,60479
35272,61966
35272,62042
64238,64236
55242,2354
55242,23498
55242,26365
55242,34059
55242,34717
55242,47081
55242,48527
38272,32295
38272,52842
66272,26107
30734,43996
30734,60562
17290,27792
17290,29848
17290,45669
55372,18605
32572,14086
43269,43268
11067,27574
54631,19485
54631,23201
54631,30120
54631,51892
54631,54630
54631,56769
39940,17501
39940,39943
14124,10086
14124,10265
14124,19199
14124,20757
14124,27144
14124,36813
14124,37896
14124,40152
25900,25901
25900,29042
53772,3856
53772,9395
53772,39237
53772,39616
53772,43246
53772,53770
53772,61820
7431,7252
7431,64710
7431,65267
4418,24509
4418,48307
4418,58488
48995,23870
48995,37396
48995,56487
48995,63004
62308,62307
30295,30296
30295,50770
34417,48381
18730,5428
26019,26018
57158,57156
21369,9506
21369,50752
45931,22857
45931,36441
45931,40081
45931,45958
45931,52759
9001,14266
19111,7227
19111,13813
19111,28753
19111,53426
42330,31464
42330,35901
42330,42017
42330,60113
37184,5813
37184,66229
37184,25811
37184,31872
37184,53366
37184,55553
37184,66461
37184,60051
37184,61061
16138,14948
32538,53781
25320,25315
25320,25318
25320,43905
25320,49641
25320,64930
59082,8282
59082,24220
59082,24407
59082,33252
59082,35059
59082,44671
59082,47767
59082,56508
11528,11527
11528,9248
11528,15164
11528,15168
11528,20947
11528,20942
11528,20945
11528,25899
11528,37534
6024,6477
6024,40278
6024,41485
6024,41488
6024,47081
6024,48956
6024,49351
6024,51872
6024,52028
6024,56626
6024,59985
62043,5281
62043,5962
62043,6266
62043,6728
62043,13717
62043,21650
62043,25229
62043,26859
62043,29451
62043,32520
62043,40846
62043,43315
62043,55034
62043,55762
66452,66439
58621,14328
58621,17888
26859,31376
44726,3315
44003,62976
18066,6815
18066,16078
18066,18864
18066,21199
18066,31463
45154,45152
45154,45153
49796,7451
49796,24206
49796,47153
49796,49794
59267,8739
59267,19140
59267,19141
59267,24998
59267,49758
59267,54117
35681,11275
35681,35680
35681,49868
51222,51221
28586,55957
28586,63678
28592,2531
28592,4749
28592,13559
54540,38524
54540,53081
54540,53077
54540,53202
54540,54539
54540,61194
54540,59957
42679,18396
42679,30766
42679,42678
42679,45640
51511,5017
51511,5018
51511,5509
51511,7495
51511,66105
51511,42342
51511,51510
51511,58771
51511,63892
50702,9560
50702,17140
50702,20754
50702,50701
40185,807
40185,19060
40185,66327
10592,10590
10592,28680
40100,13723
40100,16924
40100,44974
40100,52667
32719,59141
39982,1177
39982,5036
39982,6761
39982,14944
39982,34992
47346,3540
47346,20384
56977,5010
56977,41818
13284,287
38394,6906
38394,26081
38394,29189
38394,36054
62526,30905
27856,10261
27856,11747
27856,27433
27856,36278
27856,47708
62901,7029
62901,62900
62901,62899
54018,20481
38360,4600
38360,13485
49616,2686
49616,15888
49616,40084
49616,56347
49616,61470
49616,61469
33403,15912
4333,4332
48525,48524
11054,27822
11054,30395
11054,33636
11054,65090
7788,7045
7788,7044
7788,10044
7788,10045
7788,10048
7788,15237
7788,16524
7788,49319
42768,11329
42768,32950
9098,64203
53313,55372
53313,57289
53313,57936
15094,6515
15094,28645
10134,10133
10134,10132
10134,32404
10134,44962
10134,63207
15170,7750
15170,15168
15170,23747
15170,30371
16034,1135
16034,17479
47154,7454
47154,7451
47154,15654
47154,17329
47154,19312
47154,45231
47154,45230
47154,47152
47154,47150
10022,56376
41651,37916
41651,61114
41651,62701
41651,64532
55898,3826
55898,8867
55898,8880
55898,18546
55898,18547
55898,29868
55898,29870
55898,29869
55898,45644
55898,45776
55898,45774
55898,48697
55898,59728
55898,64166
62788,9395
888,887
888,30729
888,31596
888,36978
888,36977
888,38622
888,56713
888,56715
888,60379
21667,47639
21667,66320
15647,43205
24553,24552
64568,18735
64568,64566
33611,9011
33611,19118
33611,24006
33611,44107
33611,50277
54160,1177
54160,16607
54160,18191
54160,18188
54160,21074
54160,33088
54160,36649
54160,48690
54160,53818
54160,53902
54160,54158
54160,60389
60067,54403
21500,10271
21500,10270
27974,39254
27974,56652
29041,59165
16771,16244
16771,16243
16771,18838
16771,26230
16771,31264
16771,34891
16771,53135
16771,59669
16771,61005
51170,39314
47899,21744
31615,8227
31615,15439
31615,26882
31615,30834
31615,38116
57125,5717
57125,8629
57125,11768
57125,36963
57125,48812
57125,56518
57125,57124
57125,64680
56806,10899
56806,9678
56806,56805
22656,22655
22656,35171
22656,62869
11032,761
11032,7433
11032,11031
11032,15182
11032,22208
11032,22210
11032,22216
11032,22213
11032,22212
11032,22206
11032,22698
11032,33337
11032,35256
11032,46980
11032,58768
11032,60005
11032,60020
11032,62957
11032,63802
11032,63803
11032,65827
8502,11235
8502,35308
8502,35309
8502,41688
8502,63961
55280,6534
55280,6542
55280,6890
55280,15374
55280,27417
55280,27659
55280,35717
55280,49973
55280,55279
33044,22204
33044,28806
33044,38016
47067,5087
47067,6876
47067,12543
51252,17235
52361,21723
52361,34993
52361,43769
61071,26230
61071,24507
61071,50789
13460,16860
13460,27166
13460,36711
13460,36716
13460,49480
44000,30233
52264,11571
52264,23953
52264,35830
52264,49479
52264,59271
62449,49355
13917,3713
13917,23958
34232,39658
39593,39590
12052,8843
12052,36466
12052,49702
38651,38627
58619,29834
58619,42141
58619,45332
58619,58618
39771,23664
39771,39770
39771,45242
39771,48451
32308,706
32308,987
32308,1988
32308,17072
32308,17071
32308,29520
32308,30940
32308,37758
32308,52566
32308,61842
56478,1026
56478,7590
56478,53554
40842,6139
40842,21229
40842,23046
40842,53196
27503,34451
36616,14325
17531,764
17531,17508
37906,12768
37906,35062
37906,36991
37906,37904
37906,37903
37906,56832
43223,30346
30510,63416
31478,10044
31478,16524
1753,30997
18473,3370
4843,21497
4843,22207
4843,50809
4843,59338
4843,60021
4843,65831
44413,6972
61134,60707
61134,62129
27782,56078
60941,20816
65621,5035
65621,24828
65621,27377
65621,39921
65621,59000
65621,63642
24781,24782
12205,50947
61128,3769
10889,20075
10889,38469
10889,61073
31709,31025
31709,55134
10157,34970
10157,45370
10157,54127
29234,46222
344,24135
27238,9071
27238,50675
27238,58061
27238,63610
63348,27541
49126,3510
18193,5175
18193,6941
18193,17329
18193,18190
18193,24193
18193,45625
18193,48692
26765,5573
26765,5713
26765,13076
26765,49479
34027,16546
34027,27594
34027,56447
2418,20440
21176,21175
49459,49457
10993,10992
36199,13645
36199,19531
36199,26561
36199,31433
36199,31432
36199,37501
17105,4878
17105,5315
17105,6253
17105,14223
17105,17015
17105,21499
17105,23677
17105,30974
17105,33541
17105,33848
17105,36974
17105,43821
14113,21795
14113,42466
14113,49434
21542,17793
21542,37515
37804,26655
37804,38456
40137,7088
40137,15852
40137,61399
40137,65036
23746,26244
23746,28033
23746,64123
39597,39590
1051,1036
1051,23708
11659,11621
11659,27430
11659,55561
11659,56650
4661,4979
4661,6465
4661,15497
57559,57558
33699,33698
33699,44001
60613,12098
60613,25048
60613,27083
60613,28971
60613,45947
60613,54265
60613,60612
60613,65664
49605,12987
49605,17675
49605,55145
49605,60959
7983,66236
27881,46749
27881,46748
44962,1099
44149,43276
5670,21196
5670,59835
8068,51148
2235,338
2235,5525
2235,52466
33834,22632
33834,32842
33834,40248
33834,40247
33834,40246
44214,26320
44214,31190
44214,31972
44214,55029
30651,14266
30651,18621
30651,45683
29773,34586
27575,6288
55107,28311
55107,28312
55107,29836
55107,44639
22803,32200
22803,32428
22803,40278
22803,47106
22803,49075
22803,49211
22803,64436
45919,50962
3198,10081
44756,34594
6258,61727
6258,63600
6258,63702
27832,30295
27832,50770
51353,18391
51353,24415
51353,59732
21446,16582
39948,39947
39948,51104
32856,39376
43818,43817
5075,7044
5075,10043
5075,14837
5075,16524
5075,17753
5075,25658
5075,57607
34842,18397
34842,44583
40266,52987
22713,38368
22713,55038
52495,17936
52495,18746
52495,27826
52495,52496
65333,926
65333,5593
65333,22542
65333,31858
65333,53994
65333,55798
56819,9682
56819,30742
26273,8929
26273,8923
26273,18062
26273,18403
26273,20014
26273,39568
26273,57235
50264,16174
50264,26318
50264,41942
50264,61389
50264,62019
23561,23559
23561,58396
33409,10849
33409,36620
33409,53114
33409,58792
33409,60691
33409,63383
10367,6481
10367,21560
10367,1885
22109,1004
22109,33070
22109,38791
22109,40010
22109,56415
42140,6421
42140,7027
49872,38124
49872,49870
34891,23905
34891,35905
34891,38591
34891,60060
26625,33877
30573,5721
30573,5720
30573,11552
47025,34350
34938,20532
11702,9181
11702,11701
11702,27493
12699,26859
12699,31376
12699,35863
12699,47101
12699,50455
12699,50489
36117,10242
36117,23650
50460,12076
50460,38604
50460,57080
41595,34449
41595,62239
60280,41184
60280,64931
48484,4055
48484,4056
48484,4178
48484,17132
30807,39468
13991,41056
13991,65117
52724,51869
36346,47944
45907,8003
29096,60620
43915,17996
43915,46968
26894,35945
53942,9799
53942,17277
53942,22570
53942,29876
53942,33252
53942,40510
53942,40511
53942,41616
53942,43428
53942,46951
53942,47766
53942,55069
53942,59080
53942,61226
53942,61231
53942,59819
49238,47374
49238,49237
18990,8391
8446,22404
8446,43344
7699,16279
7699,52030
34051,26244
34051,65826
64548,15026
64548,65621
39276,39275
35430,39654
35430,51260
60353,7684
60353,23857
60353,40352
32794,31347
32794,31348
6592,10476
6592,32664
34090,14324
34090,14325
46849,3739
46849,30075
59278,3162
59278,6528
59278,18163
59278,21417
59278,36210
59278,36230
59278,36227
59278,36237
59278,36235
59278,38530
59278,51511
59278,52621
59278,51136
59278,66377
39407,14395
39407,39062
39407,59843
27529,19828
27529,45867
27529,54802
27529,55258
27529,66512
31057,19113
29697,26674
25788,11974
25788,28227
25788,35713
25788,37088
25788,54781
46649,6793
46649,46645
46649,46648
46649,48859
8196,1338
8196,8195
8196,53805
8196,60179
19240,16594
8392,15542
8392,39407
8392,59843
41603,41601
41603,39400
41603,48550
41603,48551
41603,59744
41603,59745
38574,42476
10813,14837
10813,16529
10813,57607
16051,9859
16051,25609
16051,42888
16051,53202
16051,59385
16051,59396
16051,59398
16051,63986
48282,1273
48282,10386
48282,17918
48282,30936
48282,31347
48282,47081
48282,59102
48282,65626
25737,15779
25737,24355
25737,46785
25737,63553
40074,40072
40074,40071
40074,62464
39294,20967
65043,46968
58869,25032
49066,21469
49066,22206
49066,50809
49066,66494
49066,59347
49066,65831
49066,65828
49066,65827
36234,8031
36234,36224
