Paper_Id,Recency,Spec_P,n_ref,n_cite,degree,Cite_per_paper,Auth_collab,P_index_auth,H_index_auth,CiteScore,Percentile,Percent_Cited,SNIP,SJR
18755,0.0303030303030303,0,0,7,7,11.035714285714285,51.0,164.625,8.5,5.24,95.0,87.0,2.359,1.628
18766,0.0303030303030303,1,0,1,1,30.193548387096776,164.0,1184.0939,20.0,3.76,88.0,76.0,2.251,0.805
18767,0.0303030303030303,0,0,3,3,7.579411764705882,218.0,287.0127,8.5,3.76,88.0,76.0,2.251,0.805
18768,0.0303030303030303,0,0,2,2,10.50952380952381,187.0,258.38335,9.0,3.76,88.0,76.0,2.251,0.805
18770,0.0303030303030303,1,0,2,2,18.625,33.0,36.4472,3.5,3.76,88.0,76.0,2.251,0.805
18772,0.0303030303030303,0,0,9,9,20.045454545454547,39.0,171.1579,9.0,3.76,88.0,76.0,2.251,0.805
18915,0.03125,0,0,1,1,4.797101449275362,62.0,180.25,10.0,1.4,54.0,50.0,1.488,0.517
18919,0.03125,0,0,2,2,2.35,40.0,62.1667,5.0,1.4,54.0,50.0,1.488,0.517
19420,0.03125,1,0,1,1,1.0370370370370372,36.0,8.75,2.0,2.09,88.0,72.0,1.478,0.674
19625,0.03125,1,0,9,9,12.43529411764706,70.0,776.3667,15.0,1.19,54.0,46.0,1.135,0.504
19967,0.03125,1,0,5,5,6.0,1.0,12.5,2.0,3.22,87.0,79.0,1.459,2.489
19968,0.03125,0,0,5,5,3.0,1.0,7.0,2.0,3.22,87.0,79.0,1.459,2.489
19969,0.03125,1,0,2,2,8.406410256410256,55.0,207.25,9.0,3.22,87.0,79.0,1.459,2.489
19970,0.03125,1,0,3,3,4.6,3.0,23.0,2.0,3.22,87.0,79.0,1.459,2.489
19971,0.03125,0,0,1,1,8.222222222222221,21.0,73.0,8.0,3.22,87.0,79.0,1.459,2.489
19972,0.03125,0,0,1,1,1.977987421383648,43.0,48.375,4.0,3.22,87.0,79.0,1.459,2.489
20592,0.03125,0,0,7,7,50.0,0.0,50.0,1.0,1.4,54.0,50.0,1.488,0.517
20841,0.0303030303030303,1,0,1,1,0.94,32.0,5.499966666666666,1.6666666666666667,5.24,95.0,87.0,2.359,1.628
20844,0.0303030303030303,0,0,6,6,5.483333333333333,84.0,75.43335,7.0,5.24,95.0,87.0,2.359,1.628
21075,0.03125,0,0,1,1,5.934356351236147,436.0,90.32896666666666,7.0,1.4,54.0,50.0,1.488,0.517
24214,0.03125,0,0,5,5,9.36231884057971,99.0,66.620825,3.25,3.33,93.0,73.0,2.241,1.162
24215,0.03125,1,0,2,2,15.0,0.0,15.0,1.0,3.33,93.0,73.0,2.241,1.162
24216,0.03125,0,0,7,7,3.0444444444444443,109.0,53.49165,6.5,3.33,93.0,73.0,2.241,1.162
24224,0.03125,1,0,2,2,4.75,2.0,3.5,1.0,3.33,93.0,73.0,2.241,1.162
24228,0.03125,0,0,1,1,2.6666666666666665,2.0,6.5,2.0,3.33,93.0,73.0,2.241,1.162
24570,0.03125,0,0,2,2,4.920370370370371,111.0,82.63333333333334,6.333333333333333,5.24,95.0,87.0,2.359,1.628
24571,0.03125,0,0,1,1,4.0,4.0,3.83335,1.5,5.24,95.0,87.0,2.359,1.628
24572,0.03125,0,0,1,1,11.01904761904762,185.0,506.7667,18.0,5.24,95.0,87.0,2.359,1.628
24573,0.03125,0,0,1,1,1.25,7.0,1.25,1.0,5.24,95.0,87.0,2.359,1.628
25051,0.03125,1,0,2,2,2.0,0.0,2.0,1.0,5.24,95.0,87.0,2.359,1.628
25052,0.03125,0,0,1,1,6.1838624338624335,71.0,164.875,9.0,5.24,95.0,87.0,2.359,1.628
25058,0.03125,0,0,1,1,4.916666666666666,7.0,13.75,3.0,1.19,54.0,46.0,1.135,0.504
25172,0.0303030303030303,1,0,2,2,1.75,5.0,2.0,1.5,5.24,95.0,87.0,2.359,1.628
25194,0.03125,0,0,2,2,6.285714285714286,2.0,43.3333,3.0,4.04,89.0,82.0,2.582,0.581
25195,0.03125,0,0,1,1,0.8461538461538461,5.0,10.0,2.0,4.04,89.0,82.0,2.582,0.581
25208,0.03125,0,0,4,4,19.428042328042327,632.0,188.4676,10.666666666666666,3.76,88.0,76.0,2.251,0.805
25209,0.03125,0,0,1,1,33.89473684210526,169.0,2391.6,16.0,3.76,88.0,76.0,2.251,0.805
25215,0.03125,1,0,5,5,11.765343915343914,569.0,557.6297666666667,16.333333333333332,3.76,88.0,76.0,2.251,0.805
25646,0.0303030303030303,1,0,7,7,4.078285714285714,531.0,282.9048,11.0,4.65,99.0,83.0,2.16,1.656
25648,0.0303030303030303,0,0,1,1,1.2698412698412698,101.0,21.7,3.0,4.65,99.0,83.0,2.16,1.656
25650,0.0303030303030303,0,0,1,1,2.2857142857142856,10.0,5.66665,2.0,4.65,99.0,83.0,2.16,1.656
25651,0.03125,0,0,1,1,0.5,9.0,3.5,1.0,4.65,99.0,83.0,2.16,1.656
25652,0.03125,0,0,3,3,3.4423076923076925,19.0,12.25,2.5,4.65,99.0,83.0,2.16,1.656
25653,0.03125,0,0,1,1,1.0,0.0,1.0,1.0,4.65,99.0,83.0,2.16,1.656
25654,0.03125,0,0,1,1,5.157894736842105,49.0,100.5,9.0,4.65,99.0,83.0,2.16,1.656
25655,0.03125,1,0,6,6,4.078285714285714,531.0,282.9048,11.0,4.65,99.0,83.0,2.16,1.656
25656,0.03125,0,0,1,1,1.5396825396825398,100.0,42.9,5.0,4.65,99.0,83.0,2.16,1.656
25957,0.03125,0,0,1,1,1.837209302325581,50.0,32.75,4.0,1.03,43.0,47.0,0.884,0.412
25958,0.03125,0,0,1,1,4.687898089171974,571.0,646.1833,17.0,1.03,43.0,47.0,0.884,0.412
25961,0.03125,1,0,1,1,2.638888888888889,26.0,55.6667,5.0,1.03,43.0,47.0,0.884,0.412
25968,0.03125,0,0,1,1,8.137931034482758,48.0,82.475,6.0,1.03,43.0,47.0,0.884,0.412
25971,0.03125,0,0,1,1,4.114705882352942,285.0,92.0238,8.0,1.03,43.0,47.0,0.884,0.412
25977,0.03125,0,0,1,1,2.0,39.0,18.70835,3.0,1.03,43.0,47.0,0.884,0.412
25985,0.03125,1,0,1,1,5.423214285714286,594.0,297.54285,13.0,1.03,43.0,47.0,0.884,0.412
25987,0.03125,0,0,1,1,9.787644787644789,143.0,78.5,8.0,1.03,43.0,47.0,0.884,0.412
26028,0.03125,0,0,1,1,6.309770114942529,88.0,68.5167,7.0,1.03,43.0,47.0,0.884,0.412
26029,0.03125,1,0,1,1,3.4267676767676765,155.0,19.977766666666668,3.333333333333333,1.03,43.0,47.0,0.884,0.412
26036,0.03125,0,0,1,1,8.166666666666666,27.0,121.66665,5.5,1.03,43.0,47.0,0.884,0.412
26046,0.03125,0,0,1,1,3.75,0.0,15.0,3.0,1.03,43.0,47.0,0.884,0.412
26048,0.03125,0,0,1,1,7.453703703703704,179.0,113.4631,11.0,1.03,43.0,47.0,0.884,0.412
26051,0.03125,0,0,6,6,5.28125,30.0,115.0833,6.0,1.03,43.0,47.0,0.884,0.412
26058,0.03125,0,0,2,2,22.30952380952381,285.0,880.6750000000001,18.0,1.03,43.0,47.0,0.884,0.412
26097,0.03125,0,0,6,6,13.479166666666666,18.0,41.41665,2.5,1.03,43.0,47.0,0.884,0.412
26100,0.03125,0,0,2,2,4.90625,116.0,61.175,5.0,1.03,43.0,47.0,0.884,0.412
26114,0.03125,0,0,1,1,13.142857142857142,88.0,334.1667,13.0,1.03,43.0,47.0,0.884,0.412
26115,0.03125,0,0,4,4,15.841269841269842,554.0,1453.4743,31.0,1.03,43.0,47.0,0.884,0.412
26119,0.03125,1,0,3,3,15.908875739644971,248.0,1083.49165,21.0,1.03,43.0,47.0,0.884,0.412
26125,0.03125,0,0,10,10,32.01988742784144,620.0,608.676475,16.25,1.03,43.0,47.0,0.884,0.412
26133,0.03125,1,0,4,4,6.5,21.0,67.75,3.0,1.03,43.0,47.0,0.884,0.412
26145,0.03125,0,0,2,2,8.389100061639613,586.0,541.0246500000001,20.5,1.03,43.0,47.0,0.884,0.412
26146,0.03125,0,0,1,1,5.288732394366197,218.0,382.2196,13.0,1.03,43.0,47.0,0.884,0.412
26147,0.03125,1,0,2,2,5.254761904761906,113.0,25.044466666666665,3.6666666666666665,1.03,43.0,47.0,0.884,0.412
26151,0.03125,1,0,3,3,14.21376811594203,199.0,477.52223333333336,10.666666666666666,1.03,43.0,47.0,0.884,0.412
26387,0.03125,0,0,1,1,8.010416666666666,143.0,120.2917,7.5,3.33,93.0,73.0,2.241,1.162
26390,0.03125,1,0,1,1,1.0,0.0,1.0,1.0,3.33,93.0,73.0,2.241,1.162
26391,0.03125,1,0,4,4,6.941176470588236,13.0,108.8333,4.0,3.33,93.0,73.0,2.241,1.162
26392,0.03125,0,0,1,1,9.73037084398977,337.0,201.384525,8.25,3.33,93.0,73.0,2.241,1.162
26394,0.03125,0,0,2,2,4.046391752577319,262.0,175.925,11.0,3.33,93.0,73.0,2.241,1.162
26395,0.03125,1,0,1,1,3.43030303030303,40.0,41.29165,4.0,3.33,93.0,73.0,2.241,1.162
26398,0.03125,0,0,1,1,4.057692307692308,56.0,65.61664999999999,4.5,3.33,93.0,73.0,2.241,1.162
26401,0.03125,0,0,1,1,2.25,9.0,4.416650000000001,1.5,3.33,93.0,73.0,2.241,1.162
26404,0.03125,0,0,2,2,4.25,13.0,8.16665,2.0,2.09,88.0,72.0,1.478,0.674
26406,0.03125,0,0,1,1,1.25,11.0,1.2666499999999998,1.0,2.09,88.0,72.0,1.478,0.674
26415,0.03125,0,0,1,1,7.0,0.0,7.0,1.0,2.09,88.0,72.0,1.478,0.674
26506,0.03125,0,0,8,8,4.055555555555555,7.0,58.5,5.0,1.03,43.0,47.0,0.884,0.412
26511,0.03125,0,0,1,1,1.0,0.0,1.0,1.0,1.03,43.0,47.0,0.884,0.412
26804,0.03125,1,0,1,1,5.307692307692308,17.0,65.0,5.0,3.33,93.0,73.0,2.241,1.162
26812,0.03125,1,0,1,1,4.586666666666666,23.0,25.8333,2.5,3.33,93.0,73.0,2.241,1.162
26813,0.03125,1,0,1,1,3.4,6.0,28.5,3.0,3.33,93.0,73.0,2.241,1.162
26815,0.03125,0,0,1,1,1.0833333333333333,18.0,6.4167,2.0,3.33,93.0,73.0,2.241,1.162
26816,0.03125,0,0,1,1,1.8214285714285716,19.0,5.83335,2.0,3.33,93.0,73.0,2.241,1.162
26817,0.03125,0,0,2,2,11.283102859581732,244.0,59.5238,6.5,3.33,93.0,73.0,2.241,1.162
26819,0.03125,0,0,1,1,7.97020202020202,319.0,228.8417,11.0,3.33,93.0,73.0,2.241,1.162
26822,0.03125,1,0,2,2,1.2,35.0,18.6667,3.0,3.33,93.0,73.0,2.241,1.162
26921,0.0303030303030303,0,0,1,1,7.901888341543513,258.0,113.2349,9.5,1.11,47.0,45.0,0.876,0.244
27312,0.03125,0,0,1,1,3.615,76.0,56.2476,4.5,3.33,93.0,73.0,2.241,1.162
27314,0.03125,0,0,2,2,70.38728323699422,351.0,4284.5449,31.0,3.33,93.0,73.0,2.241,1.162
27316,0.03125,1,0,2,2,4.09508881922675,88.0,70.5667,6.0,3.33,93.0,73.0,2.241,1.162
27318,0.03125,0,0,1,1,0.75,17.0,2.48335,1.5,3.33,93.0,73.0,2.241,1.162
27327,0.03125,0,0,1,1,6.308510638297872,71.0,94.45835,5.5,3.33,93.0,73.0,2.241,1.162
27724,0.03125,0,0,3,3,10.0,0.0,10.0,1.0,2.09,88.0,72.0,1.478,0.674
27733,0.03125,1,0,2,2,1.5555555555555556,18.0,7.5,2.0,2.09,88.0,72.0,1.478,0.674
27734,0.03125,1,0,3,3,3.1435124508519,233.0,164.00835,6.0,2.09,88.0,72.0,1.478,0.674
27738,0.0303030303030303,0,0,1,1,1.0,0.0,1.0,1.0,2.09,88.0,72.0,1.478,0.674
27958,0.03125,1,0,2,2,0.9452510586811856,116.0,5.998,2.0,2.68,79.0,72.0,1.2,0.619
27998,0.03125,1,0,1,1,9.22222222222222,18.0,42.5,2.0,2.68,79.0,72.0,1.2,0.619
28000,0.03125,1,0,1,1,2.216666666666667,120.0,10.340666666666666,2.333333333333333,2.68,79.0,72.0,1.2,0.619
28001,0.03125,0,0,1,1,1.0,0.0,1.0,1.0,2.68,79.0,72.0,1.2,0.619
28020,0.03125,0,0,8,8,17.193693693693692,108.0,105.8415,5.0,3.22,87.0,79.0,1.459,2.489
28021,0.03125,0,0,2,2,7.117647058823529,32.0,125.0,9.0,3.22,87.0,79.0,1.459,2.489
28023,0.03125,1,0,2,2,7.642655367231638,94.0,123.76665,6.0,3.22,87.0,79.0,1.459,2.489
28038,0.03125,0,0,1,1,1.0,0.0,3.0,1.0,1.44,83.0,66.0,1.23,0.613
28074,0.03125,0,0,1,1,2.477272727272727,17.0,89.1714,6.0,1.03,43.0,47.0,0.884,0.412
28075,0.03125,0,0,1,1,8.219405003380663,135.0,188.5762,7.5,1.03,43.0,47.0,0.884,0.412
28077,0.03125,1,0,4,4,8.137931034482758,48.0,82.475,6.0,1.03,43.0,47.0,0.884,0.412
28078,0.03125,0,0,1,1,20.084016393442624,74.0,475.05475,10.0,1.03,43.0,47.0,0.884,0.412
28649,0.03125,0,0,1,1,3.873504273504274,175.0,30.56000000000001,2.4,0.88,71.0,41.0,1.57,0.637
28668,0.03125,0,0,1,1,2.856483262793382,333.0,64.3113,7.5,3.76,88.0,76.0,2.251,0.805
28669,0.03125,0,0,2,2,16.478981937602626,156.0,106.55926666666666,7.0,3.76,88.0,76.0,2.251,0.805
28670,0.03125,0,0,1,1,6.364102564102564,436.0,389.7083,17.0,3.76,88.0,76.0,2.251,0.805
28672,0.03125,0,0,1,1,3.7880636825873135,201.0,71.8111,6.0,3.76,88.0,76.0,2.251,0.805
28888,0.03125,1,0,2,2,6.464285714285714,41.0,154.6667,5.0,1.44,56.0,54.0,1.38,0.94
28897,0.03125,0,0,1,1,3.259259259259259,35.0,66.95,6.0,1.44,56.0,54.0,1.38,0.94
28929,0.03125,0,0,2,2,4.370629370629371,370.0,106.2113,8.5,1.19,54.0,46.0,1.135,0.504
28930,0.03125,0,0,1,1,7.578947368421052,130.0,388.5167,14.0,1.19,54.0,46.0,1.135,0.504
29082,0.03125,0,0,1,1,7.8,32.0,86.5833,7.0,3.2,83.0,76.0,1.868,0.472
29090,0.03125,0,0,1,1,1.5476190476190474,8.0,16.5,2.0,3.2,83.0,76.0,1.868,0.472
29092,0.03125,0,0,1,1,4.025039123630672,95.0,65.32223333333333,3.6666666666666665,3.2,83.0,76.0,1.868,0.472
29705,0.03125,0,0,10,10,3.636363636363636,45.0,71.25,7.0,8.33,99.0,91.0,4.476,5.085
29707,0.03125,1,0,8,8,3.392857142857143,34.0,52.1667,5.0,8.33,99.0,91.0,4.476,5.085
29708,0.03125,1,2,22,24,20.444444444444443,21.0,246.8333,10.0,8.33,99.0,91.0,4.476,5.085
29709,0.03125,1,0,61,61,232.16666666666663,14.0,220.3333,1.0,8.33,99.0,91.0,4.476,5.085
29710,0.03125,0,0,103,103,40.97934472934472,202.0,403.9484,11.0,8.33,99.0,91.0,4.476,5.085
29711,0.03125,1,1,14,15,11.952380952380953,114.0,182.54165,10.5,8.33,99.0,91.0,4.476,5.085
29712,0.03125,0,1,4,5,11.09375,28.0,226.1667,10.0,8.33,99.0,91.0,4.476,5.085
30002,0.03125,0,0,1,1,1.75,102.0,13.8726,3.0,5.24,95.0,87.0,2.359,1.628
30003,0.03125,0,0,7,7,8.166666666666666,49.0,146.8333,10.0,5.24,95.0,87.0,2.359,1.628
30004,0.03125,1,0,1,1,8.11864406779661,87.0,235.2833,10.0,5.24,95.0,87.0,2.359,1.628
30008,0.03125,1,0,2,2,13.095238095238097,29.0,93.16665,3.0,5.24,95.0,87.0,2.359,1.628
30010,0.03125,1,0,1,1,6.0,3.0,13.0,3.0,5.24,95.0,87.0,2.359,1.628
30011,0.03125,1,0,1,1,6.0,1.0,7.5,0.0,5.24,95.0,87.0,2.359,1.628
30047,0.03125,0,0,1,1,3.186046511627907,65.0,66.7,7.0,1.4,54.0,50.0,1.488,0.517
31215,0.03125,0,0,17,17,33.275,144.0,2145.9667,21.0,1.19,54.0,46.0,1.135,0.504
31646,0.03125,0,0,1,1,8.76010101010101,395.0,730.0512,13.0,1.03,43.0,47.0,0.884,0.412
31647,0.03125,1,0,1,1,6.971428571428572,213.0,297.7076,13.0,1.03,43.0,47.0,0.884,0.412
31650,0.03125,0,0,1,1,11.408105781057811,761.0,1015.22735,25.0,1.03,43.0,47.0,0.884,0.412
32559,0.03125,1,0,1,1,4.684807256235827,318.0,283.2734,8.333333333333334,4.65,99.0,83.0,2.16,1.656
32562,0.03125,1,0,2,2,8.275805793553651,225.0,89.3526,7.666666666666667,4.65,99.0,83.0,2.16,1.656
32563,0.03125,0,0,1,1,0.6666666666666666,2.0,0.5,1.0,4.65,99.0,83.0,2.16,1.656
32568,0.03125,0,0,4,4,3.106382978723404,67.0,59.4167,6.0,4.65,99.0,83.0,2.16,1.656
32570,0.03125,1,0,8,8,18.0,0.0,18.0,1.0,4.65,99.0,83.0,2.16,1.656
32573,0.03125,1,0,1,1,3.1666666666666665,9.0,3.8333333333333335,1.6666666666666667,4.65,99.0,83.0,2.16,1.656
32575,0.03125,1,0,5,5,7.767123287671233,126.0,227.2095,11.0,4.65,99.0,83.0,2.16,1.656
32576,0.03125,0,0,1,1,1.697674418604651,30.0,53.875,4.0,4.65,99.0,83.0,2.16,1.656
32577,0.03125,1,0,1,1,3.25,35.0,77.5595,7.0,4.65,99.0,83.0,2.16,1.656
32813,0.03125,0,0,2,2,10.232798165137616,221.0,177.90835,5.0,2.09,88.0,72.0,1.478,0.674
32816,0.03125,1,0,1,1,1.1222222222222222,26.0,2.9721999999999995,1.3333333333333333,2.68,79.0,72.0,1.2,0.619
32818,0.03125,1,0,1,1,0.5833333333333334,36.0,0.375,1.0,2.68,79.0,72.0,1.2,0.619
32820,0.03125,0,0,1,1,0.875,13.0,0.75,1.0,2.68,79.0,72.0,1.2,0.619
33093,0.03125,1,0,1,1,0.25,0.0,1.0,1.0,1.28,47.0,46.0,0.698,0.33
33272,0.03125,1,0,3,3,14.044021739130436,267.0,1341.82365,18.5,3.2,83.0,76.0,1.868,0.472
33278,0.03125,0,0,1,1,15.428571428571429,26.0,113.35,7.0,3.2,83.0,76.0,1.868,0.472
33279,0.03125,0,0,1,1,15.600999000999002,410.0,160.14645000000002,7.75,3.2,83.0,76.0,1.868,0.472
33346,0.03125,0,0,1,1,0.8461538461538461,5.0,10.0,2.0,4.04,89.0,82.0,2.582,0.581
33348,0.03125,1,0,1,1,1.582089552238806,85.0,62.4167,5.0,4.04,89.0,82.0,2.582,0.581
33355,0.03125,1,0,2,2,4.412087912087912,59.0,21.933333333333337,3.0,4.04,89.0,82.0,2.582,0.581
33356,0.03125,0,0,2,2,11.231023830538394,186.0,276.95,11.5,5.24,95.0,87.0,2.359,1.628
34203,0.03125,1,0,7,7,14.02188670411985,266.0,119.5268,8.0,3.22,87.0,79.0,1.459,2.489
34204,0.03125,1,0,5,5,19.187301587301587,78.0,278.6666666666667,7.0,3.22,87.0,79.0,1.459,2.489
34206,0.03125,1,0,1,1,5.477011494252874,100.0,93.375,7.0,3.22,87.0,79.0,1.459,2.489
34207,0.03125,0,0,2,2,6.2189440993788825,85.0,138.025,6.0,3.22,87.0,79.0,1.459,2.489
34225,0.03125,0,0,2,2,3.2222222222222223,42.0,40.4167,6.0,1.03,43.0,47.0,0.884,0.412
34236,0.03125,0,0,1,1,11.009803921568627,251.0,266.94545,11.5,1.03,43.0,47.0,0.884,0.412
34238,0.03125,1,0,1,1,7.297248322147651,644.0,342.3369,17.0,1.03,43.0,47.0,0.884,0.412
34252,0.03125,0,0,1,1,3.704761904761905,384.0,119.68535,9.5,3.76,88.0,76.0,2.251,0.805
34256,0.03125,1,0,1,1,12.010055880192866,803.0,407.24306,12.2,3.76,88.0,76.0,2.251,0.805
34574,0.03125,0,0,3,3,4.7,9.0,10.75,3.0,5.24,95.0,87.0,2.359,1.628
34605,0.03125,0,0,1,1,5.377142857142857,482.0,260.5917,15.0,1.19,54.0,46.0,1.135,0.504
34606,0.03125,0,0,1,1,10.813291139240508,129.0,372.17145,9.5,1.19,54.0,46.0,1.135,0.504
34616,0.03125,0,0,2,2,2.0651629072681703,13.0,7.277766666666667,2.0,8.33,99.0,91.0,4.476,5.085
34617,0.03125,0,0,1,1,2.0,2.0,1.0,1.0,8.33,99.0,91.0,4.476,5.085
34618,0.03125,1,0,6,6,6.75,6.0,9.0,1.0,8.33,99.0,91.0,4.476,5.085
34619,0.03125,1,0,6,6,7.333333333333333,24.0,10.555533333333337,2.6666666666666665,8.33,99.0,91.0,4.476,5.085
34620,0.03125,0,0,8,8,37.21428571428572,8.0,103.25,3.0,8.33,99.0,91.0,4.476,5.085
34621,0.03125,1,0,18,18,36.63749535488666,219.0,776.25595,20.5,8.33,99.0,91.0,4.476,5.085
34622,0.03125,0,0,8,8,5.2,3.0,13.5,2.0,8.33,99.0,91.0,4.476,5.085
34623,0.03125,1,0,3,3,1.0,5.0,4.0,1.0,8.33,99.0,91.0,4.476,5.085
34624,0.03125,1,0,29,29,16.076007326007325,73.0,144.75,7.0,8.33,99.0,91.0,4.476,5.085
34951,0.03125,1,0,1,1,0.7857142857142857,12.0,1.8333,1.0,5.24,95.0,87.0,2.359,1.628
34952,0.03125,1,0,1,1,6.75,6.0,9.0,1.0,5.24,95.0,87.0,2.359,1.628
34953,0.03125,1,0,4,4,15.94,80.0,206.9643,6.0,5.24,95.0,87.0,2.359,1.628
34954,0.03125,0,0,2,2,2.0,0.0,4.0,1.0,5.24,95.0,87.0,2.359,1.628
34955,0.03125,1,0,1,1,7.333333333333333,24.0,10.555533333333337,2.6666666666666665,5.24,95.0,87.0,2.359,1.628
35038,0.03125,1,0,1,1,0.5,6.0,1.8333,1.0,3.33,93.0,73.0,2.241,1.162
35039,0.03125,0,0,2,2,5.491428571428571,23.0,45.41665,4.5,3.33,93.0,73.0,2.241,1.162
35041,0.03125,0,0,1,1,4.723404255319148,205.0,230.9103,4.666666666666667,3.33,93.0,73.0,2.241,1.162
35046,0.03125,0,0,3,3,8.411428571428571,52.0,60.1012,6.5,3.33,93.0,73.0,2.241,1.162
35047,0.03125,0,0,10,10,663.8333333333334,15.0,1986.4444,4.0,3.33,93.0,73.0,2.241,1.162
35048,0.03125,1,0,2,2,1.0382456140350875,59.0,9.444466666666663,2.333333333333333,3.33,93.0,73.0,2.241,1.162
35055,0.03125,0,0,1,1,3.6666666666666665,7.0,1.6666999999999998,1.0,3.33,93.0,73.0,2.241,1.162
36762,0.032258064516129,0,0,1,1,3.4347826086956523,273.0,126.0333,10.0,1.4,54.0,50.0,1.488,0.517
36767,0.032258064516129,0,0,1,1,18.0,0.0,18.0,1.0,1.4,54.0,50.0,1.488,0.517
36769,0.032258064516129,1,0,1,1,7.365292183152037,189.0,199.9393,11.5,1.4,54.0,50.0,1.488,0.517
36773,0.032258064516129,0,0,1,1,4.596153846153846,77.0,109.75,9.0,1.4,54.0,50.0,1.488,0.517
36811,0.0303030303030303,0,0,1,1,1.0,0.0,1.0,1.0,0.39,41.0,30.0,0.494,0.244
37059,0.0238095238095238,0,0,2,2,2.4901960784313726,49.0,98.0,5.0,1.4,54.0,50.0,1.488,0.517
37062,0.0238095238095238,1,0,1,1,1.9166666666666667,9.0,15.5,3.0,1.4,54.0,50.0,1.488,0.517
37063,0.0238095238095238,0,0,1,1,1.4444444444444444,11.0,15.0,3.0,1.4,54.0,50.0,1.488,0.517
38825,0.032258064516129,0,0,1,1,1.0833333333333333,4.0,13.0,2.0,1.03,43.0,47.0,0.884,0.412
38827,0.032258064516129,1,0,1,1,4.551724137931035,47.0,56.9333,7.0,1.03,43.0,47.0,0.884,0.412
38832,0.032258064516129,0,0,6,6,2.7534246575342465,67.0,124.6667,7.0,1.03,43.0,47.0,0.884,0.412
39675,0.032258064516129,0,0,2,2,14.816666666666666,200.0,915.5643,24.0,1.03,43.0,47.0,0.884,0.412
39676,0.032258064516129,1,0,2,2,16.0,0.0,16.0,1.0,1.03,43.0,47.0,0.884,0.412
39678,0.032258064516129,1,0,2,2,1.5952380952380951,14.0,60.25,5.0,1.03,43.0,47.0,0.884,0.412
39701,0.032258064516129,1,0,2,2,3.691765980498375,126.0,66.425,6.5,1.03,43.0,47.0,0.884,0.412
39702,0.032258064516129,0,0,8,8,92.08000189690333,624.0,4880.772800000001,33.5,1.03,43.0,47.0,0.884,0.412
39703,0.032258064516129,0,0,1,1,9.231660231660232,505.0,1070.856,20.0,1.03,43.0,47.0,0.884,0.412
39707,0.032258064516129,0,0,1,1,1.5,4.0,1.5,1.0,1.03,43.0,47.0,0.884,0.412
39715,0.032258064516129,1,0,18,18,9.9020156774916,159.0,181.55,9.5,1.03,43.0,47.0,0.884,0.412
39726,0.032258064516129,0,0,2,2,10.0,0.0,10.0,1.0,1.03,43.0,47.0,0.884,0.412
39727,0.032258064516129,0,0,1,1,9.780933062880324,307.0,265.7611,13.0,1.03,43.0,47.0,0.884,0.412
39732,0.032258064516129,1,0,1,1,10.583333333333334,240.0,353.7929,17.0,1.03,43.0,47.0,0.884,0.412
39738,0.032258064516129,0,0,2,2,7.097560975609756,254.0,379.5083,16.0,1.03,43.0,47.0,0.884,0.412
39743,0.032258064516129,0,0,5,5,13.25,3.0,38.0,3.0,1.03,43.0,47.0,0.884,0.412
39745,0.032258064516129,1,0,3,3,3.7260273972602738,497.0,315.2004,14.0,1.03,43.0,47.0,0.884,0.412
40212,0.03125,1,0,2,2,6.0,0.0,6.0,1.0,5.24,95.0,87.0,2.359,1.628
40215,0.03125,1,0,7,7,38.79545454545455,43.0,93.66665,5.5,5.24,95.0,87.0,2.359,1.628
40217,0.03125,1,0,1,1,11.625,58.0,77.79169999999999,6.5,5.24,95.0,87.0,2.359,1.628
40218,0.03125,1,0,4,4,2.9027777777777777,25.0,10.58335,2.5,5.24,95.0,87.0,2.359,1.628
40221,0.032258064516129,0,0,2,2,3.851851851851852,44.0,38.5,5.0,5.24,95.0,87.0,2.359,1.628
40222,0.032258064516129,1,0,1,1,4.234074074074074,131.0,78.825,7.5,5.24,95.0,87.0,2.359,1.628
40223,0.032258064516129,1,0,3,3,5.126262626262626,43.0,59.9375,5.0,5.24,95.0,87.0,2.359,1.628
40224,0.032258064516129,1,0,11,11,11.01904761904762,185.0,506.7667,18.0,5.24,95.0,87.0,2.359,1.628
40242,0.032258064516129,0,0,2,2,12.594594594594597,32.0,74.16665,4.0,3.2,83.0,76.0,1.868,0.472
40323,0.032258064516129,1,0,1,1,10.294642857142858,120.0,11.329175,2.0,3.2,83.0,76.0,1.868,0.472
40350,0.032258064516129,0,0,1,1,5.89599168946995,577.0,326.09465,15.0,1.03,43.0,47.0,0.884,0.412
40355,0.032258064516129,0,0,12,12,22.058201058201057,321.0,1748.2667,29.0,1.03,43.0,47.0,0.884,0.412
40366,0.032258064516129,0,0,1,1,0.5,0.0,1.0,1.0,4.65,99.0,83.0,2.16,1.656
40367,0.032258064516129,0,0,1,1,4.136363636363637,23.0,60.5,5.0,4.65,99.0,83.0,2.16,1.656
40368,0.032258064516129,0,0,4,4,8.375,40.0,223.5833,11.0,4.65,99.0,83.0,2.16,1.656
40371,0.032258064516129,0,0,5,5,6.785714285714286,71.0,157.4143,5.0,4.65,99.0,83.0,2.16,1.656
40393,0.032258064516129,1,0,1,1,17.990654205607477,207.0,891.3714,14.0,2.09,88.0,72.0,1.478,0.674
40395,0.032258064516129,0,0,1,1,4.722222222222222,21.0,51.2,6.0,2.09,88.0,72.0,1.478,0.674
